Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,c - dc,,soc
175,1802.675756,12-14-2015 10:02:44,1742.660143,2,1,0.999364197,3.688292742,0.48378586,0,1.738292674,0,0,0,0,0,0,,,,
176,1812.69138,12-14-2015 10:02:54,1752.675767,2,1,0.99918437,3.689103127,0.486566314,0,1.748549134,0,6.48499E-05,0,0,0,0,,,,
177,1822.70696,12-14-2015 10:03:04,1762.691347,2,1,0.999364197,3.689589262,0.489346799,0,1.758807296,0,6.48499E-05,0,0,0,0,,,,
178,1832.722428,12-14-2015 10:03:14,1772.706815,2,1,0.999364197,3.690075397,0.492127224,0,1.769066809,0,0,0,0,0,0,,,,
179,1842.737958,12-14-2015 10:03:24,1782.722345,2,1,0.999364197,3.690723658,0.494907679,0,1.779327943,0,3.24249E-05,0,0,0,0,,,,
180,1852.753503,12-14-2015 10:03:34,1792.73789,2,1,0.999544024,3.691371918,0.497688131,0,1.789590589,0,6.48499E-05,0,0,0,0,,,,
181,1862.769108,12-14-2015 10:03:44,1802.753495,2,1,0.999544024,3.691695929,0.500468587,0,1.799854652,0,3.23772E-05,0,0,0,0,,,,
182,1872.784622,12-14-2015 10:03:54,1812.769009,2,1,0.999544024,3.692182064,0.503249055,0,1.810119988,0,6.48022E-05,0,0,0,0,,,,
183,1882.800174,12-14-2015 10:04:04,1822.784561,2,1,0.999544024,3.692830324,0.506029542,0,1.820387052,0,6.48022E-05,0,0,0,0,,,,
184,1892.815761,12-14-2015 10:04:14,1832.800148,2,1,0.999544024,3.693316698,0.508809991,0,1.830655323,0,6.48499E-05,0,0,0,0,,,,
185,1902.831288,12-14-2015 10:04:24,1842.815675,2,1,0.999364197,3.693802834,0.511590477,0,1.840925135,0,3.24249E-05,0,0,0,0,,,,
186,1912.84685,12-14-2015 10:04:34,1852.831237,2,1,0.999364197,3.694126844,0.514370912,0,1.85119605,0,3.23772E-05,0,0,0,0,,,,
187,1922.8624,12-14-2015 10:04:44,1862.846787,2,1,0.999364197,3.69461298,0.517151355,0,1.861468251,0,0,0,0,0,0,,,,
188,1932.877961,12-14-2015 10:04:54,1872.862348,2,1,0.999364197,3.694937229,0.519931844,0,1.871741967,0,-3.24249E-05,0,0,0,0,,,,
189,1942.893519,12-14-2015 10:05:04,1882.877906,2,1,0.999364197,3.695585489,0.522712281,0,1.88201675,0,3.24249E-05,0,0,0,0,,,,
190,1952.909076,12-14-2015 10:05:14,1892.893463,2,1,0.999544024,3.696071625,0.525492731,0,1.892292842,0,3.24249E-05,0,0,0,0,,,,
191,1962.924698,12-14-2015 10:05:24,1902.909086,2,1,0.999544024,3.69655776,0.528273205,0,1.902570254,0,6.48022E-05,0,0,0,0,,,,
192,1972.94019,12-14-2015 10:05:34,1912.924585,2,1,0.999364197,3.69688201,0.531053627,0,1.912848685,0,3.24249E-05,0,0,0,0,,,,
193,1982.955753,12-14-2015 10:05:44,1922.94014,2,1,0.999544024,3.69753027,0.533834048,0,1.923128151,0,9.72748E-05,0,0,0,0,,,,
194,1992.971358,12-14-2015 10:05:54,1932.955745,2,1,0.999364197,3.69785428,0.536614535,0,1.933409145,0,3.24249E-05,0,0,0,0,,,,
195,2002.986863,12-14-2015 10:06:04,1942.97125,2,1,0.999364197,3.69817853,0.539394936,0,1.943690948,0,6.48499E-05,0,0,0,0,,,,
196,2013.002416,12-14-2015 10:06:14,1952.986803,2,1,0.999364197,3.698502541,0.542175389,0,1.953974082,0,3.24249E-05,0,0,0,0,,,,
197,2023.017972,12-14-2015 10:06:24,1963.002359,2,1,0.999364197,3.698826551,0.544955836,0,1.964258324,0,3.23772E-05,0,0,0,0,,,,
198,2033.033553,12-14-2015 10:06:34,1973.01794,2,1,0.99918437,3.699150801,0.547736271,0,1.974543628,0,-3.24249E-05,0,0,0,0,,,,
199,2043.049088,12-14-2015 10:06:44,1983.033475,2,1,0.999364197,3.699799061,0.550516687,0,1.984829918,0,6.48499E-05,0,0,0,0,,,,
200,2053.06465,12-14-2015 10:06:54,1993.049037,2,1,0.999364197,3.700123072,0.553297156,0,1.995117556,0,0,0,0,0,0,,,,
201,2063.080213,12-14-2015 10:07:04,2003.0646,2,1,0.999544024,3.700609446,0.556077612,0,2.005406247,0,6.48499E-05,0,0,0,0,,,,
202,2073.095758,12-14-2015 10:07:14,2013.080145,2,1,0.99918437,3.700933456,0.558858032,0,2.015695894,0,3.24249E-05,0,0,0,0,,,,
203,2083.111314,12-14-2015 10:07:24,2023.095701,2,1,0.999364197,3.701257467,0.561638456,0,2.025986614,0,0,0,0,0,0,,,,
204,2093.126874,12-14-2015 10:07:34,2033.111261,2,1,0.999544024,3.701743841,0.564418916,0,2.036278543,0,3.24249E-05,0,0,0,0,,,,
205,2103.142455,12-14-2015 10:07:44,2043.126842,2,1,0.999364197,3.702067852,0.567199359,0,2.046571452,0,0,0,0,0,0,,,,
206,2113.15799,12-14-2015 10:07:55,2053.142377,2,1,0.999364197,3.702392101,0.569979813,0,2.056865292,0,3.24249E-05,0,0,0,0,,,,
207,2123.173648,12-14-2015 10:08:05,2063.158035,2,1,0.999544024,3.702878237,0.572760303,0,2.067160436,0,6.48499E-05,0,0,0,0,,,,
208,2133.189115,12-14-2015 10:08:15,2073.173502,2,1,0.99918437,3.703040123,0.575540725,0,2.077456386,0,0,0,0,0,0,,,,
209,2143.204664,12-14-2015 10:08:25,2083.189051,2,1,0.999364197,3.703526497,0.578321115,0,2.087753216,0,3.24249E-05,0,0,0,0,,,,
210,2153.220214,12-14-2015 10:08:35,2093.204602,2,1,0.999364197,3.704012632,0.581101577,0,2.098051385,0,3.24249E-05,0,0,0,0,,,,
211,2163.235773,12-14-2015 10:08:45,2103.220161,2,1,0.999544024,3.704498768,0.583882015,0,2.108350527,0,9.72271E-05,0,0,0,0,,,,
212,2173.251361,12-14-2015 10:08:55,2113.235748,2,1,0.999364197,3.704660892,0.586662427,0,2.118650566,0,3.24249E-05,0,0,0,0,,,,
213,2183.266893,12-14-2015 10:09:05,2123.25128,2,1,0.999544024,3.705147028,0.58944292,0,2.128951899,0,6.48022E-05,0,0,0,0,,,,
214,2193.282466,12-14-2015 10:09:15,2133.266853,2,1,0.999364197,3.705309153,0.592223396,0,2.139254273,0,0,0,0,0,0,,,,
215,2203.298012,12-14-2015 10:09:25,2143.282399,2,1,0.999364197,3.705795288,0.595003841,0,2.149557525,0,3.24249E-05,0,0,0,0,,,,
216,2213.31357,12-14-2015 10:09:35,2153.297957,2,1,0.999364197,3.706281424,0.597784273,0,2.159861781,0,9.72271E-05,0,0,0,0,,,,
217,2223.329121,12-14-2015 10:09:45,2163.313508,2,1,0.999364197,3.706605673,0.600564735,0,2.170167196,0,6.48499E-05,0,0,0,0,,,,
218,2233.344674,12-14-2015 10:09:55,2173.329061,2,1,0.999364197,3.706929684,0.603345226,0,2.180473812,0,0,0,0,0,0,,,,
219,2243.36025,12-14-2015 10:10:05,2183.344637,2,1,0.999364197,3.707253695,0.606125636,0,2.190781072,0,3.23772E-05,0,0,0,0,,,,
220,2253.375816,12-14-2015 10:10:15,2193.360203,2,1,0.999364197,3.707740068,0.60890611,0,2.20108952,0,3.24249E-05,0,0,0,0,,,,
221,2263.391353,12-14-2015 10:10:25,2203.37574,2,1,0.999364197,3.708064079,0.611686557,0,2.211399001,0,6.48022E-05,0,0,0,0,,,,
222,2273.406912,12-14-2015 10:10:35,2213.391299,2,1,0.999364197,3.708226204,0.614467018,0,2.221709574,0,-3.24249E-05,0,0,0,0,,,,
223,2283.42246,12-14-2015 10:10:45,2223.406847,2,1,0.999364197,3.708712339,0.617247486,0,2.232021175,0,0,0,0,0,0,,,,
224,2293.438016,12-14-2015 10:10:55,2233.422404,2,1,0.999544024,3.709198475,0.620027918,0,2.242333678,0,0,0,0,0,0,,,,
225,2303.453574,12-14-2015 10:11:05,2243.437961,2,1,0.999364197,3.709522724,0.622808359,0,2.252647322,0,3.24249E-05,0,0,0,0,,,,
226,2313.469261,12-14-2015 10:11:15,2253.453649,2,1,0.999544024,3.71000886,0.625588828,0,2.262962056,0,6.48499E-05,0,0,0,0,,,,
227,2323.484696,12-14-2015 10:11:25,2263.469083,2,1,0.999544024,3.71033287,0.628369202,0,2.273277432,0,0,0,0,0,0,,,,
228,2333.500359,12-14-2015 10:11:35,2273.484746,2,1,0.999364197,3.710819244,0.631149678,0,2.283594285,0,6.48499E-05,0,0,0,0,,,,
229,2343.515827,12-14-2015 10:11:45,2283.500215,2,1,0.999364197,3.710981131,0.633930103,0,2.293912001,0,0,0,0,0,0,,,,
230,2353.531471,12-14-2015 10:11:55,2293.515859,2,1,0.999364197,3.71130538,0.636710582,0,2.304230976,0,0,0,0,0,0,,,,
231,2363.546928,12-14-2015 10:12:05,2303.531315,2,1,0.999544024,3.711791515,0.639491029,0,2.314550875,0,3.24249E-05,0,0,0,0,,,,
232,2373.562488,12-14-2015 10:12:15,2313.546875,2,1,0.999364197,3.712277651,0.642271518,0,2.324872043,0,6.48022E-05,0,0,0,0,,,,
233,2383.578087,12-14-2015 10:12:25,2323.562474,2,1,0.999364197,3.712439775,0.645051949,0,2.335193941,0,0,0,0,0,0,,,,
234,2393.593593,12-14-2015 10:12:35,2333.57798,2,1,0.999364197,3.712763786,0.647832422,0,2.345516893,0,0,0,0,0,0,,,,
235,2403.60919,12-14-2015 10:12:45,2343.593577,2,1,0.999364197,3.71325016,0.650612922,0,2.355841145,0,0,0,0,0,0,,,,
236,2413.624708,12-14-2015 10:12:55,2353.609095,2,1,0.999364197,3.713736296,0.653393322,0,2.366166107,0,6.48499E-05,0,0,0,0,,,,
237,2423.640294,12-14-2015 10:13:05,2363.624681,2,1,0.999364197,3.714060307,0.656173767,0,2.376492292,0,0,0,0,0,0,,,,
238,2433.655864,12-14-2015 10:13:15,2373.640251,2,1,0.999364197,3.714384556,0.658954221,0,2.386819593,0,3.24249E-05,0,0,0,0,,,,
239,2443.671387,12-14-2015 10:13:25,2383.655774,2,1,0.999004543,3.714870691,0.661734682,0,2.397148001,0,6.48499E-05,0,0,0,0,,,,
240,2453.686973,12-14-2015 10:13:35,2393.67136,2,1,0.999544024,3.715356827,0.664515118,0,2.40747733,0,9.72271E-05,0,0,0,0,,,,
241,2463.702507,12-14-2015 10:13:45,2403.686895,2,1,0.999364197,3.715518951,0.667295579,0,2.417807852,0,0,0,0,0,0,,,,
242,2473.718053,12-14-2015 10:13:55,2413.70244,2,1,0.999544024,3.716005087,0.670076026,0,2.42813943,0,3.24249E-05,0,0,0,0,,,,
243,2483.733622,12-14-2015 10:14:05,2423.718009,2,1,0.99918437,3.716329098,0.672856502,0,2.438472165,0,0,0,0,0,0,,,,
244,2493.749171,12-14-2015 10:14:15,2433.733558,2,1,0.999544024,3.716815472,0.675636969,0,2.448805946,0,3.24249E-05,0,0,0,0,,,,
245,2503.764728,12-14-2015 10:14:25,2443.749115,2,1,0.999544024,3.717139482,0.678417385,0,2.459140631,0,3.24249E-05,0,0,0,0,,,,
246,2513.78031,12-14-2015 10:14:35,2453.764698,2,1,0.999364197,3.717463732,0.681197824,0,2.46947649,0,3.24249E-05,0,0,0,0,,,,
247,2523.795859,12-14-2015 10:14:45,2463.780247,2,1,0.999544024,3.717949867,0.683978233,0,2.47981318,0,0,0,0,0,0,,,,
248,2533.811392,12-14-2015 10:14:55,2473.795779,2,1,0.999544024,3.718436003,0.686758715,0,2.490151332,0,6.48499E-05,0,0,0,0,,,,
249,2543.826956,12-14-2015 10:15:05,2483.811343,2,1,0.999364197,3.718922138,0.689539193,0,2.500490606,0,6.48022E-05,0,0,0,0,,,,
250,2553.842512,12-14-2015 10:15:15,2493.826899,2,1,0.999544024,3.719084263,0.692319596,0,2.510830608,0,3.24249E-05,0,0,0,0,,,,
251,2563.858067,12-14-2015 10:15:25,2503.842454,2,1,0.99918437,3.719408274,0.695100066,0,2.521172029,0,0,0,0,0,0,,,,
252,2573.873616,12-14-2015 10:15:35,2513.858004,2,1,0.999364197,3.720056534,0.697880519,0,2.531514507,0,6.48022E-05,0,0,0,0,,,,
253,2583.889172,12-14-2015 10:15:45,2523.873559,2,1,0.999364197,3.720218658,0.700660959,0,2.541857994,0,3.24249E-05,0,0,0,0,,,,
254,2593.90476,12-14-2015 10:15:55,2533.889147,2,1,0.999364197,3.720704794,0.703441449,0,2.552202742,0,6.48022E-05,0,0,0,0,,,,
255,2603.920361,12-14-2015 10:16:05,2543.904748,2,1,0.999723852,3.721190929,0.706221917,0,2.562548599,0,6.48022E-05,0,0,0,0,,,,
256,2613.935869,12-14-2015 10:16:15,2553.920256,2,1,0.999544024,3.721515179,0.709002335,0,2.572895339,0,6.48499E-05,0,0,0,0,,,,
257,2623.951404,12-14-2015 10:16:25,2563.935791,2,1,0.999544024,3.722001314,0.711782787,0,2.583243318,0,3.24249E-05,0,0,0,0,,,,
258,2633.966992,12-14-2015 10:16:35,2573.951379,2,1,0.999364197,3.722163439,0.714563284,0,2.593592607,0,0,0,0,0,0,,,,
259,2643.982542,12-14-2015 10:16:45,2583.966929,2,1,0.999544024,3.722811699,0.71734377,0,2.603943029,0,3.24249E-05,0,0,0,0,,,,
260,2653.998079,12-14-2015 10:16:55,2593.982466,2,1,0.999364197,3.722973585,0.720124213,0,2.61429423,0,0,0,0,0,0,,,,
261,2664.013651,12-14-2015 10:17:05,2603.998038,2,1,0.999544024,3.723459959,0.722904719,0,2.624646877,0,-3.23772E-05,0,0,0,0,,,,
262,2674.029198,12-14-2015 10:17:15,2614.013585,2,1,0.999544024,3.723946095,0.725685205,0,2.635000604,0,6.48499E-05,0,0,0,0,,,,
263,2684.044754,12-14-2015 10:17:25,2624.029142,2,1,0.999544024,3.724270105,0.728465654,0,2.645355289,0,3.23772E-05,0,0,0,0,,,,
264,2694.060301,12-14-2015 10:17:35,2634.044688,2,1,0.999364197,3.724756241,0.731246133,0,2.655711275,0,3.23772E-05,0,0,0,0,,,,
265,2704.075868,12-14-2015 10:17:45,2644.060255,2,1,0.99918437,3.72508049,0.734026608,0,2.666068383,0,0,0,0,0,0,,,,
266,2714.091425,12-14-2015 10:17:55,2654.075812,2,1,0.999364197,3.725566626,0.736807064,0,2.676426533,0,3.24249E-05,0,0,0,0,,,,
267,2724.106972,12-14-2015 10:18:05,2664.091359,2,1,0.999364197,3.726214886,0.739587533,0,2.68678583,0,6.48022E-05,0,0,0,0,,,,
268,2734.122555,12-14-2015 10:18:15,2674.106942,2,1,0.999364197,3.726538897,0.742367966,0,2.697146185,0,6.48022E-05,0,0,0,0,,,,
269,2744.13809,12-14-2015 10:18:25,2684.122477,2,1,0.99918437,3.726701021,0.745148403,0,2.707507681,0,0,0,0,0,0,,,,
270,2754.153792,12-14-2015 10:18:36,2694.138179,2,1,0.999544024,3.727349281,0.747928901,0,2.71787061,0,6.48022E-05,0,0,0,0,,,,
271,2764.169214,12-14-2015 10:18:46,2704.153601,2,1,0.999364197,3.727673531,0.750709344,0,2.728234556,0,-3.23772E-05,0,0,0,0,,,,
272,2774.184828,12-14-2015 10:18:56,2714.169215,2,1,0.999544024,3.727997541,0.753489813,0,2.738599687,0,3.24249E-05,0,0,0,0,,,,
273,2784.200317,12-14-2015 10:19:06,2724.184704,2,1,0.999364197,3.728483677,0.756270287,0,2.748965945,0,3.23772E-05,0,0,0,0,,,,
274,2794.21591,12-14-2015 10:19:16,2734.200297,2,1,0.999544024,3.728969812,0.759050807,0,2.75933364,0,0,0,0,0,0,,,,
275,2804.231523,12-14-2015 10:19:26,2744.21591,2,1,0.999364197,3.729294062,0.761831298,0,2.769702356,0,0,0,0,0,0,,,,
276,2814.246993,12-14-2015 10:19:36,2754.23138,2,1,0.999544024,3.729780197,0.764611735,0,2.780072053,0,3.24249E-05,0,0,0,0,,,,
277,2824.26255,12-14-2015 10:19:46,2764.246937,2,1,0.999364197,3.730104446,0.767392228,0,2.790443197,0,6.48499E-05,0,0,0,0,,,,
278,2834.278102,12-14-2015 10:19:56,2774.262489,2,1,0.999364197,3.730590582,0.7701727,0,2.800815405,0,3.24249E-05,0,0,0,0,,,,
279,2844.293663,12-14-2015 10:20:06,2784.278051,2,1,0.999364197,3.731076717,0.772953165,0,2.81118878,0,6.48499E-05,0,0,0,0,,,,
280,2854.309215,12-14-2015 10:20:16,2794.293602,2,1,0.999364197,3.731562853,0.775733653,0,2.821563501,0,3.24249E-05,0,0,0,0,,,,
281,2864.324773,12-14-2015 10:20:26,2804.30916,2,1,0.99918437,3.731887102,0.778514107,0,2.831939315,0,3.24249E-05,0,0,0,0,,,,
282,2874.340375,12-14-2015 10:20:36,2814.324762,2,1,0.999723852,3.732535362,0.78129457,0,2.842316359,0,9.72748E-05,0,0,0,0,,,,
283,2884.355884,12-14-2015 10:20:46,2824.340271,2,1,0.999544024,3.732859373,0.784075062,0,2.852694778,0,6.48022E-05,0,0,0,0,,,,
284,2894.371455,12-14-2015 10:20:56,2834.355842,2,1,0.99918437,3.733021498,0.786855551,0,2.863074343,0,0,0,0,0,0,,,,
285,2904.371459,12-14-2015 10:21:06,2844.355846,2,1,0.999364197,3.733507633,0.789631734,0,2.873438606,0,3.24249E-05,0,0,0,0,,,,
286,2914.38693,12-14-2015 10:21:16,2854.371318,2,1,0.999544024,3.733993769,0.79241219,0,2.883820094,0,3.24249E-05,0,0,0,0,,,,
287,2924.402508,12-14-2015 10:21:26,2864.386895,2,1,0.999544024,3.734642029,0.795192656,0,2.894203037,0,9.72271E-05,0,0,0,0,,,,
288,2934.418049,12-14-2015 10:21:36,2874.402436,2,1,0.999364197,3.734804153,0.797973133,0,2.904587249,0,0,0,0,0,0,,,,
289,2944.433602,12-14-2015 10:21:46,2884.417989,2,1,0.999544024,3.735452414,0.80075363,0,2.91497281,0,3.24249E-05,0,0,0,0,,,,
290,2954.449161,12-14-2015 10:21:56,2894.433548,2,1,0.999364197,3.735938549,0.803534095,0,2.925359481,0,6.48499E-05,0,0,0,0,,,,
291,2964.464763,12-14-2015 10:22:06,2904.44915,2,1,0.999364197,3.736100674,0.806314557,0,2.935747343,0,3.24249E-05,0,0,0,0,,,,
292,2974.480284,12-14-2015 10:22:16,2914.464671,2,1,0.999364197,3.736748934,0.809095017,0,2.946136543,0,3.24249E-05,0,0,0,0,,,,
293,2984.49585,12-14-2015 10:22:26,2924.480237,2,1,0.999364197,3.737072945,0.811875432,0,2.956526798,0,3.24249E-05,0,0,0,0,,,,
294,2994.51141,12-14-2015 10:22:36,2934.495797,2,1,0.999364197,3.737721205,0.814655846,0,2.966918339,0,6.48499E-05,0,0,0,0,,,,
295,3004.526994,12-14-2015 10:22:46,2944.511382,2,1,0.999364197,3.738045216,0.817436337,0,2.97731149,0,0,0,0,0,0,,,,
296,3014.542511,12-14-2015 10:22:56,2954.526899,2,1,0.999544024,3.738369465,0.820216774,0,2.98770563,0,0,0,0,0,0,,,,
297,3024.558062,12-14-2015 10:23:06,2964.542449,2,1,0.999364197,3.739017725,0.822997269,0,2.998101278,0,3.24249E-05,0,0,0,0,,,,
298,3034.57364,12-14-2015 10:23:16,2974.558027,2,1,0.999544024,3.73950386,0.825777738,0,3.008498181,0,6.48499E-05,0,0,0,0,,,,
299,3044.58919,12-14-2015 10:23:26,2984.573577,2,1,0.999544024,3.739827871,0.828558201,0,3.018896321,0,3.23772E-05,0,0,0,0,,,,
300,3054.604737,12-14-2015 10:23:36,2994.589124,2,1,0.999544024,3.740476131,0.831338672,0,3.029295843,0,6.48022E-05,0,0,0,0,,,,
301,3064.620289,12-14-2015 10:23:46,3004.604676,2,1,0.999544024,3.740962505,0.834119107,0,3.039696541,0,3.24249E-05,0,0,0,0,,,,
302,3074.635849,12-14-2015 10:23:56,3014.620236,2,1,0.999544024,3.741448641,0.836899571,0,3.050098639,0,6.48499E-05,0,0,0,0,,,,
303,3084.651407,12-14-2015 10:24:06,3024.635794,2,1,0.999544024,3.741934776,0.839680075,0,3.060502286,0,3.24249E-05,0,0,0,0,,,,
304,3094.666971,12-14-2015 10:24:16,3034.651358,2,1,0.999544024,3.742583036,0.842460533,0,3.07090706,0,6.48499E-05,0,0,0,0,,,,
305,3104.682575,12-14-2015 10:24:26,3044.666962,2,1,0.999544024,3.742907047,0.845240999,0,3.08131321,0,6.48022E-05,0,0,0,0,,,,
306,3114.698084,12-14-2015 10:24:36,3054.682471,2,1,0.999544024,3.743393183,0.848021453,0,3.091720696,0,6.48022E-05,0,0,0,0,,,,
307,3124.713663,12-14-2015 10:24:46,3064.69805,2,1,0.999364197,3.743555307,0.850801898,0,3.102129366,0,0,0,0,0,0,,,,
308,3134.729292,12-14-2015 10:24:56,3074.713679,2,1,0.999364197,3.744203568,0.853582398,0,3.112539642,0,0,0,0,0,0,,,,
309,3144.744759,12-14-2015 10:25:06,3084.729146,2,1,0.999364197,3.744689703,0.856362797,0,3.12295095,0,3.23772E-05,0,0,0,0,,,,
310,3154.760308,12-14-2015 10:25:16,3094.744695,2,1,0.999364197,3.745176077,0.859143247,0,3.133363774,0,3.24249E-05,0,0,0,0,,,,
311,3164.775882,12-14-2015 10:25:26,3104.760269,2,1,0.999364197,3.745662212,0.86192369,0,3.143778009,0,0,0,0,0,0,,,,
312,3174.791449,12-14-2015 10:25:36,3114.775836,2,1,0.999364197,3.746148348,0.864704133,0,3.154193617,0,0,0,0,0,0,,,,
313,3184.806989,12-14-2015 10:25:46,3124.791377,2,1,0.99918437,3.746634483,0.867484582,0,3.164610593,0,0,0,0,0,0,,,,
314,3194.822566,12-14-2015 10:25:56,3134.806953,2,1,0.999544024,3.747282743,0.87026506,0,3.175029164,0,6.48022E-05,0,0,0,0,,,,
315,3204.838091,12-14-2015 10:26:06,3144.822478,2,1,0.999544024,3.747931004,0.87304551,0,3.185449035,0,6.48022E-05,0,0,0,0,,,,
316,3214.85368,12-14-2015 10:26:16,3154.838067,2,1,0.999364197,3.748255014,0.875825938,0,3.195870244,0,-3.24249E-05,0,0,0,0,,,,
317,3224.869212,12-14-2015 10:26:26,3164.853599,2,1,0.999544024,3.748903275,0.87860636,0,3.206292858,0,3.23772E-05,0,0,0,0,,,,
318,3234.884763,12-14-2015 10:26:36,3174.86915,2,1,0.999364197,3.749551535,0.881386854,0,3.216717137,0,9.72271E-05,0,0,0,0,,,,
319,3244.900339,12-14-2015 10:26:46,3184.884726,2,1,0.999544024,3.749875784,0.884167314,0,3.227142778,0,3.24249E-05,0,0,0,0,,,,
320,3254.915925,12-14-2015 10:26:56,3194.900312,2,1,0.999364197,3.750361919,0.886947778,0,3.237569883,0,3.24249E-05,0,0,0,0,,,,
321,3264.93146,12-14-2015 10:27:06,3204.915847,2,1,0.999364197,3.75101018,0.889728231,0,3.247998447,0,3.24249E-05,0,0,0,0,,,,
322,3274.946989,12-14-2015 10:27:16,3214.931376,2,1,0.999544024,3.751496315,0.892508678,0,3.258428389,0,6.48022E-05,0,0,0,0,,,,
323,3284.96264,12-14-2015 10:27:26,3224.947027,2,1,0.999364197,3.75198245,0.895289181,0,3.268860034,0,3.23772E-05,0,0,0,0,,,,
324,3294.96293,12-14-2015 10:27:36,3234.947317,2,1,0.999544024,3.752468586,0.898065399,0,3.279277104,0,3.23772E-05,0,0,0,0,,,,
325,3304.978047,12-14-2015 10:27:46,3244.962434,2,1,0.999364197,3.753116846,0.900845776,0,3.289711306,0,6.48022E-05,0,0,0,0,,,,
326,3314.993591,12-14-2015 10:27:56,3254.977978,2,1,0.999364197,3.75360322,0.90362625,0,3.30014737,0,6.48499E-05,0,0,0,0,,,,
327,3325.00915,12-14-2015 10:28:06,3264.993538,2,1,0.999544024,3.754251242,0.906406695,0,3.310584735,0,6.48022E-05,0,0,0,0,,,,
328,3335.024723,12-14-2015 10:28:16,3275.00911,2,1,0.999544024,3.754737616,0.909187146,0,3.321023607,0,6.48499E-05,0,0,0,0,,,,
329,3345.040288,12-14-2015 10:28:26,3285.024676,2,1,0.999544024,3.755385876,0.911967611,0,3.331464168,0,6.48499E-05,0,0,0,0,,,,
330,3355.05583,12-14-2015 10:28:36,3295.040217,2,1,0.999364197,3.756034136,0.914748053,0,3.341906164,0,9.72748E-05,0,0,0,0,,,,
331,3365.071476,12-14-2015 10:28:46,3305.055863,2,1,0.999544024,3.756520271,0.917528538,0,3.3523499,0,9.72271E-05,0,0,0,0,,,,
332,3375.086941,12-14-2015 10:28:56,3315.071328,2,1,0.999364197,3.756844282,0.920308979,0,3.362794955,0,3.24249E-05,0,0,0,0,,,,
333,3385.102491,12-14-2015 10:29:06,3325.086878,2,1,0.999364197,3.757492542,0.923089465,0,3.37324183,0,3.24249E-05,0,0,0,0,,,,
334,3395.118046,12-14-2015 10:29:16,3335.102433,2,1,0.999364197,3.757978678,0.9258699,0,3.383690074,0,3.23772E-05,0,0,0,0,,,,
335,3405.133629,12-14-2015 10:29:26,3345.118016,2,1,0.999544024,3.758789063,0.928650377,0,3.394140126,0,6.48499E-05,0,0,0,0,,,,
336,3415.149196,12-14-2015 10:29:37,3355.133583,2,1,0.999364197,3.759113073,0.931430845,0,3.404591712,0,6.48022E-05,0,0,0,0,,,,
337,3425.164733,12-14-2015 10:29:47,3365.14912,2,1,0.999364197,3.759761333,0.934211318,0,3.415044908,0,3.23772E-05,0,0,0,0,,,,
338,3435.180297,12-14-2015 10:29:57,3375.164684,2,1,0.999364197,3.760409594,0.936991833,0,3.425499922,0,3.23772E-05,0,0,0,0,,,,
339,3445.195868,12-14-2015 10:30:07,3385.180255,2,1,0.999364197,3.760895729,0.939772317,0,3.435956437,0,0,0,0,0,0,,,,
340,3455.211392,12-14-2015 10:30:17,3395.195779,2,1,0.999364197,3.761543989,0.942552771,0,3.446414523,0,3.23772E-05,0,0,0,0,,,,
341,3465.226956,12-14-2015 10:30:27,3405.211343,2,1,0.999544024,3.762192249,0.94533323,0,3.456874229,0,6.48022E-05,0,0,0,0,,,,
342,3475.242528,12-14-2015 10:30:37,3415.226915,2,1,0.999364197,3.762678385,0.948113687,0,3.467335642,0,3.23772E-05,0,0,0,0,,,,
343,3485.25806,12-14-2015 10:30:47,3425.242447,2,1,0.999544024,3.76348877,0.950894158,0,3.477798811,0,6.48022E-05,0,0,0,0,,,,
344,3495.273652,12-14-2015 10:30:57,3435.25804,2,1,0.999544024,3.763974905,0.95367465,0,3.488263808,0,0,0,0,0,0,,,,
345,3505.289178,12-14-2015 10:31:07,3445.273565,2,1,0.999544024,3.764461279,0.956455108,0,3.498730178,0,3.24249E-05,0,0,0,0,,,,
346,3515.304741,12-14-2015 10:31:17,3455.289128,2,1,0.999364197,3.765109301,0.959235591,0,3.509198375,0,3.23772E-05,0,0,0,0,,,,
347,3525.320288,12-14-2015 10:31:27,3465.304675,2,1,0.999544024,3.765919685,0.962016041,0,3.519668205,0,6.48022E-05,0,0,0,0,,,,
348,3535.335852,12-14-2015 10:31:37,3475.320239,2,1,0.999364197,3.766405821,0.96479651,0,3.530139873,0,3.23772E-05,0,0,0,0,,,,
349,3545.351423,12-14-2015 10:31:47,3485.33581,2,1,0.999364197,3.767054081,0.967576977,0,3.540613289,0,6.48022E-05,0,0,0,0,,,,
350,3555.36696,12-14-2015 10:31:57,3495.351347,2,1,0.999544024,3.767864466,0.970357449,0,3.55108848,0,6.48499E-05,0,0,0,0,,,,
351,3565.382522,12-14-2015 10:32:07,3505.366909,2,1,0.999364197,3.768350601,0.973137895,0,3.561565353,0,6.48022E-05,0,0,0,0,,,,
