Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),SoC(%),AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,,C - dC,,SoC
152,8711.896351,11-06-2015 22:32:12,1511.880238,2,1,0.999833703,3.68760848,0.419904933,0,1.519123999,0,3.24E-05,0,0.419904933,0,,,0.419904933,,20.95347137
153,8721.896699,11-06-2015 22:32:22,1521.880587,2,1,0.999833703,3.687932253,0.42268212,0,1.529365624,0,3.24E-05,0,0.42268212,0,,,0.42268212,,21.09231489
154,8731.911945,11-06-2015 22:32:32,1531.895833,2,1,0.999653101,3.688417912,0.42545923,0,1.53960824,0,0,0,0.42545923,0,,,0.42545923,,21.23115457
155,8741.927439,11-06-2015 22:32:42,1541.911326,2,1,0.999833703,3.68890357,0.428244895,0,1.549883536,0,3.24E-05,0,0.428244895,0,,,0.428244895,,21.37042194
156,8751.9278,11-06-2015 22:32:52,1551.911687,2,1,0.999653101,3.689065456,0.431022103,0,1.560128609,0,3.24E-05,0,0.431022103,0,,,0.431022103,,21.50926652
157,8761.943329,11-06-2015 22:33:02,1561.927216,2,1,0.999653101,3.689551115,0.433803516,0,1.570390269,0,3.24E-05,0,0.433803516,0,,,0.433803516,,21.64832132
158,8771.958452,11-06-2015 22:33:12,1571.942339,2,1,0.999833703,3.689874887,0.436584861,0,1.580652758,0,3.24E-05,0,0.436584861,0,,,0.436584861,,21.78737272
159,8781.958785,11-06-2015 22:33:22,1581.942673,2,1,0.999472499,3.69019866,0.439362049,0,1.59090089,0,0,0,0.439362049,0,,,0.439362049,,21.92621629
160,8791.974477,11-06-2015 22:33:32,1591.958365,2,1,0.999653101,3.690684319,0.442143523,0,1.601165837,0,6.48E-05,0,0.442143523,0,,,0.442143523,,22.06527414
161,8801.98952,11-06-2015 22:33:42,1601.973407,2,1,0.999653101,3.691008091,0.444924829,0,1.611431257,0,6.48E-05,0,0.444924829,0,,,0.444924829,,22.20432359
162,8811.989831,11-06-2015 22:33:52,1611.973718,2,1,0.999653101,3.69149375,0.447702007,0,1.621682444,0,6.48E-05,0,0.447702007,0,,,0.447702007,,22.34316666
163,8822.005402,11-06-2015 22:34:02,1621.98929,2,1,0.999833703,3.691979408,0.450483395,0,1.631950137,0,9.71E-05,0,0.450483395,0,,,0.450483395,,22.48222021
164,8832.005414,11-06-2015 22:34:12,1631.989302,2,1,0.999653101,3.692141294,0.453260492,0,1.642203065,0,0,0,0.453260492,0,,,0.453260492,,22.62105924
165,8842.020879,11-06-2015 22:34:22,1642.004767,2,1,1.000014305,3.692626953,0.456041908,0,1.652473004,0,6.48E-05,0,0.456041908,0,,,0.456041908,,22.76011419
166,8852.036442,11-06-2015 22:34:32,1652.020329,2,1,0.999653101,3.692788839,0.458823334,0,1.662743944,0,0,0,0.458823334,0,,,0.458823334,,22.89916964
167,8862.036461,11-06-2015 22:34:42,1662.020349,2,1,0.999833703,3.693274498,0.461600398,0,1.672999667,0,3.24E-05,0,0.461600398,0,,,0.461600398,,23.03800701
168,8872.051931,11-06-2015 22:34:52,1672.035818,2,1,0.999833703,3.69359827,0.464381774,0,1.683272413,0,3.24E-05,0,0.464381774,0,,,0.464381774,,23.17705996
169,8882.0675,11-06-2015 22:35:02,1682.051388,2,1,0.999833703,3.693922043,0.46716317,0,1.693546274,0,3.24E-05,0,0.46716317,0,,,0.46716317,,23.31611391
170,8892.083089,11-06-2015 22:35:12,1692.066977,2,1,0.999653101,3.694407701,0.469944574,0,1.703821166,0,3.24E-05,0,0.469944574,0,,,0.469944574,,23.45516826
171,8902.098609,11-06-2015 22:35:22,1702.082497,2,1,0.999833703,3.694731474,0.472725976,0,1.714097074,0,6.48E-05,0,0.472725976,0,,,0.472725976,,23.59422251
172,8912.114149,11-06-2015 22:35:32,1712.098036,2,1,0.999833703,3.695055246,0.475507391,0,1.724374058,0,3.24E-05,0,0.475507391,0,,,0.475507391,,23.73327741
173,8922.129754,11-06-2015 22:35:42,1722.113641,2,1,0.999833703,3.695379019,0.47828884,0,1.734652169,0,3.24E-05,0,0.47828884,0,,,0.47828884,,23.87233401
174,8932.145308,11-06-2015 22:35:52,1732.129196,2,1,0.999653101,3.695864677,0.48107023,0,1.744931007,0,6.48E-05,0,0.48107023,0,,,0.48107023,,24.01138766
175,8942.160575,11-06-2015 22:36:02,1742.144462,2,1,1.000014305,3.696350336,0.483847308,0,1.755194984,0,6.48E-05,0,0.483847308,0,,,0.483847308,,24.15022574
176,8952.160865,11-06-2015 22:36:12,1752.144753,2,1,0.999833703,3.696512222,0.486628755,0,1.765476111,0,3.24E-05,0,0.486628755,0,,,0.486628755,,24.28928224
177,8962.176353,11-06-2015 22:36:22,1762.16024,2,1,0.999653101,3.696835995,0.489410169,0,1.775758102,0,3.24E-05,0,0.489410169,0,,,0.489410169,,24.42833709
178,8972.191928,11-06-2015 22:36:32,1772.175816,2,1,0.999653101,3.697159767,0.492191589,0,1.786041173,0,0,0,0.492191589,0,,,0.492191589,,24.56739224
179,8982.207446,11-06-2015 22:36:42,1782.191334,2,1,0.999653101,3.697645426,0.494973025,0,1.796325321,0,3.23E-05,0,0.494973025,0,,,0.494973025,,24.70644819
180,8992.223064,11-06-2015 22:36:52,1792.206951,2,1,0.999833703,3.697969198,0.497754451,0,1.806610409,0,3.24E-05,0,0.497754451,0,,,0.497754451,,24.84550364
181,9002.238575,11-06-2015 22:37:02,1802.222462,2,1,0.999833703,3.698454857,0.50053584,0,1.816896235,0,6.48E-05,0,0.50053584,0,,,0.50053584,,24.98455724
182,9012.254117,11-06-2015 22:37:12,1812.238005,2,1,1.000014305,3.698940516,0.503317252,0,1.827183248,0,9.71E-05,0,0.503317252,0,,,0.503317252,,25.12361199
183,9022.26971,11-06-2015 22:37:22,1822.253597,2,1,0.999653101,3.699102402,0.50609867,0,1.837471323,0,6.48E-05,0,0.50609867,0,,,0.50609867,,25.26266703
184,9032.28526,11-06-2015 22:37:32,1832.269147,2,1,0.999653101,3.699426174,0.508880093,0,1.847760432,0,3.24E-05,0,0.508880093,0,,,0.508880093,,25.40172233
185,9042.300583,11-06-2015 22:37:43,1842.28447,2,1,0.999472499,3.69958806,0.511661462,0,1.858050344,0,3.24E-05,0,0.511661462,0,,,0.511661462,,25.54077493
186,9052.31651,11-06-2015 22:37:53,1852.300397,2,1,0.999653101,3.700235605,0.514442983,0,1.868341826,0,6.48E-05,0,0.514442983,0,,,0.514442983,,25.67983513
187,9062.316517,11-06-2015 22:38:03,1862.300404,2,1,0.999653101,3.700397491,0.517220114,0,1.8786181,0,0,0,0.517220114,0,,,0.517220114,,25.81867586
188,9072.331543,11-06-2015 22:38:13,1872.31543,2,1,0.999833703,3.701045036,0.519997179,0,1.888895056,0,6.48E-05,0,0.519997179,0,,,0.519997179,,25.95751328
189,9082.331627,11-06-2015 22:38:23,1882.315515,2,1,0.999833703,3.701206923,0.522778483,0,1.89918876,0,3.24E-05,0,0.522778483,0,,,0.522778483,,26.09656263
190,9092.34735,11-06-2015 22:38:33,1892.331237,2,1,0.999833703,3.701530695,0.525559964,0,1.909484193,0,0,0,0.525559964,0,,,0.525559964,,26.23562083
191,9102.362917,11-06-2015 22:38:43,1902.346804,2,1,0.999833703,3.702016354,0.528341346,0,1.919780283,0,6.48E-05,0,0.528341346,0,,,0.528341346,,26.37467408
192,9112.378468,11-06-2015 22:38:53,1912.362355,2,1,0.999653101,3.702340126,0.531122739,0,1.930077486,0,3.24E-05,0,0.531122739,0,,,0.531122739,,26.51372788
193,9122.394045,11-06-2015 22:39:03,1922.377933,2,1,0.999833703,3.702825785,0.533904188,0,1.94037598,0,6.48E-05,0,0.533904188,0,,,0.533904188,,26.65278448
194,9132.409607,11-06-2015 22:39:13,1932.393494,2,1,0.999833703,3.702987671,0.536685579,0,1.950675266,0,3.24E-05,0,0.536685579,0,,,0.536685579,,26.79183818
195,9142.425207,11-06-2015 22:39:23,1942.409094,2,1,0.999653101,3.70347333,0.539466988,0,1.960975512,0,3.24E-05,0,0.539466988,0,,,0.539466988,,26.93089278
196,9152.440244,11-06-2015 22:39:33,1952.424131,2,1,0.999653101,3.703797102,0.542187683,0,1.971052048,0,6.48E-05,0,0.542187683,0,,,0.542187683,,27.06691203
197,9162.440685,11-06-2015 22:39:43,1962.424573,2,1,0.999833703,3.704282761,0.545025502,0,1.981563425,0,6.48E-05,0,0.545025502,0,,,0.545025502,,27.20878681
198,9172.456273,11-06-2015 22:39:53,1972.44016,2,1,0.999653101,3.704606533,0.547806933,0,1.991866954,0,0,0,0.547806933,0,,,0.547806933,,27.34784251
199,9182.471773,11-06-2015 22:40:03,1982.455661,2,1,0.999833703,3.704930305,0.550588356,0,2.002171557,0,3.24E-05,0,0.550588356,0,,,0.550588356,,27.48689781
200,9192.48732,11-06-2015 22:40:13,1992.471207,2,1,0.999653101,3.705415964,0.553369769,0,2.012477182,0,3.24E-05,0,0.553369769,0,,,0.553369769,,27.62595261
201,9202.502865,11-06-2015 22:40:23,2002.486752,2,1,0.999833703,3.705739737,0.556151207,0,2.022783964,0,3.24E-05,0,0.556151207,0,,,0.556151207,,27.76500866
202,9212.51842,11-06-2015 22:40:33,2012.502308,2,1,0.999833703,3.706225395,0.558932665,0,2.033091832,0,9.71E-05,0,0.558932665,0,,,0.558932665,,27.90406571
203,9222.533968,11-06-2015 22:40:43,2022.517856,2,1,1.000014305,3.706711054,0.561714094,0,2.043400699,0,6.48E-05,0,0.561714094,0,,,0.561714094,,28.0431213
204,9232.549569,11-06-2015 22:40:53,2032.533456,2,1,0.999653101,3.70687294,0.564495553,0,2.05371076,0,3.24E-05,0,0.564495553,0,,,0.564495553,,28.1821784
205,9242.565151,11-06-2015 22:41:03,2042.549039,2,1,0.999833703,3.707196712,0.567276975,0,2.064021739,0,3.24E-05,0,0.567276975,0,,,0.567276975,,28.32123365
206,9252.580806,11-06-2015 22:41:13,2052.564694,2,1,0.999833703,3.707844257,0.570058413,0,2.074333858,0,6.48E-05,0,0.570058413,0,,,0.570058413,,28.4602897
207,9262.596216,11-06-2015 22:41:23,2062.580104,2,1,0.999653101,3.708006144,0.572839873,0,2.084647199,0,3.24E-05,0,0.572839873,0,,,0.572839873,,28.59934685
208,9272.611787,11-06-2015 22:41:33,2072.595675,2,1,0.999833703,3.708329916,0.575621268,0,2.09496127,0,0,0,0.575621268,0,,,0.575621268,,28.73840075
209,9282.627338,11-06-2015 22:41:43,2082.611225,2,1,0.999653101,3.708653688,0.578402723,0,2.10527647,0,6.48E-05,0,0.578402723,0,,,0.578402723,,28.87745765
210,9292.642688,11-06-2015 22:41:53,2092.626575,2,1,0.999653101,3.709139347,0.581179826,0,2.115576771,0,0,0,0.581179826,0,,,0.581179826,,29.01629698
211,9302.642815,11-06-2015 22:42:03,2102.626702,2,1,1.000014305,3.709786892,0.583961226,0,2.125894116,0,6.48E-05,0,0.583961226,0,,,0.583961226,,29.15535113
212,9312.658441,11-06-2015 22:42:13,2112.642329,2,1,0.999653101,3.709948778,0.586742658,0,2.136212671,0,6.48E-05,0,0.586742658,0,,,0.586742658,,29.29440688
213,9322.674006,11-06-2015 22:42:23,2122.657893,2,1,0.999653101,3.710434437,0.589524096,0,2.146532369,0,3.24E-05,0,0.589524096,0,,,0.589524096,,29.43346293
214,9332.689341,11-06-2015 22:42:33,2132.673228,2,1,0.999833703,3.710758209,0.592305483,0,2.156853019,0,3.24E-05,0,0.592305483,0,,,0.592305483,,29.57251643
215,9342.689458,11-06-2015 22:42:43,2142.673346,2,1,1.000014305,3.711243868,0.595082609,0,2.167158859,0,3.24E-05,0,0.595082609,0,,,0.595082609,,29.7113569
216,9352.705019,11-06-2015 22:42:53,2152.688906,2,1,0.999833703,3.71156764,0.597864071,0,2.177481926,0,0,0,0.597864071,0,,,0.597864071,,29.85041415
217,9362.720537,11-06-2015 22:43:03,2162.704424,2,1,0.999653101,3.711891413,0.600645486,0,2.187805972,0,3.24E-05,0,0.600645486,0,,,0.600645486,,29.98946905
218,9372.720548,11-06-2015 22:43:13,2172.704435,2,1,0.999833703,3.712377071,0.603422607,0,2.198115186,0,3.24E-05,0,0.603422607,0,,,0.603422607,,30.12830927
219,9382.735947,11-06-2015 22:43:23,2182.719834,2,1,1.000014305,3.71286273,0.606199673,0,2.208425346,0,6.48E-05,0,0.606199673,0,,,0.606199673,,30.26714675
220,9392.751088,11-06-2015 22:43:33,2192.734975,2,1,0.999653101,3.713186502,0.608920351,0,2.218527276,0,3.24E-05,0,0.608920351,0,,,0.608920351,,30.40316515
221,9402.751544,11-06-2015 22:43:43,2202.735431,2,1,0.999833703,3.713510275,0.611762535,0,2.229081467,0,0,0,0.611762535,0,,,0.611762535,,30.54525815
222,9412.766576,11-06-2015 22:43:53,2212.750463,2,1,0.999653101,3.713834047,0.614448468,0,2.239056403,0,3.24E-05,0,0.614448468,0,,,0.614448468,,30.67953949
223,9422.766751,11-06-2015 22:44:03,2222.750638,2,1,1.000014305,3.714643478,0.617320936,0,2.249725347,0,9.71E-05,0,0.617320936,0,,,0.617320936,,30.82314652
224,9432.766971,11-06-2015 22:44:13,2232.750858,2,1,0.999833703,3.714805365,0.620098114,0,2.260041567,0,0,0,0.620098114,0,,,0.620098114,,30.9619896
225,9442.782506,11-06-2015 22:44:23,2242.766393,2,1,0.999833703,3.715291023,0.622879518,0,2.270374577,0,3.24E-05,0,0.622879518,0,,,0.622879518,,31.10104395
226,9452.797787,11-06-2015 22:44:33,2252.781674,2,1,0.999653101,3.715776682,0.625656643,0,2.280692927,0,6.48E-05,0,0.625656643,0,,,0.625656643,,31.23988437
227,9462.797995,11-06-2015 22:44:43,2262.781883,2,1,0.999833703,3.716100454,0.628438071,0,2.29102836,0,0,0,0.628438071,0,,,0.628438071,,31.37893992
228,9472.813643,11-06-2015 22:44:53,2272.79753,2,1,0.999833703,3.716586113,0.631219535,0,2.301364984,0,6.48E-05,0,0.631219535,0,,,0.631219535,,31.51799727
229,9482.828929,11-06-2015 22:45:03,2282.812816,2,1,0.999653101,3.716909885,0.634000919,0,2.311702575,0,6.48E-05,0,0.634000919,0,,,0.634000919,,31.65705062
230,9492.829067,11-06-2015 22:45:13,2292.812954,2,1,0.999653101,3.717395544,0.636778126,0,2.322025822,0,6.48E-05,0,0.636778126,0,,,0.636778126,,31.79589514
231,9502.844614,11-06-2015 22:45:23,2302.828501,2,1,0.999833703,3.717719316,0.639559553,0,2.33236589,0,0,0,0.639559553,0,,,0.639559553,,31.93495064
232,9512.860166,11-06-2015 22:45:33,2312.844054,2,1,0.999653101,3.718043089,0.642340978,0,2.342707194,0,0,0,0.642340978,0,,,0.642340978,,32.07400604
233,9522.875465,11-06-2015 22:45:43,2322.859353,2,1,0.999653101,3.718528748,0.645118084,0,2.353033646,0,-3.24E-05,0,0.645118084,0,,,0.645118084,,32.21284552
234,9532.8755,11-06-2015 22:45:53,2332.859387,2,1,0.999833703,3.719014406,0.647899446,0,2.363376887,0,3.24E-05,0,0.647899446,0,,,0.647899446,,32.35189777
235,9542.891274,11-06-2015 22:46:03,2342.875161,2,1,0.999653101,3.719338179,0.650680967,0,2.373721994,0,0,0,0.650680967,0,,,0.650680967,,32.49095797
236,9552.906522,11-06-2015 22:46:13,2352.890409,2,1,1.000014305,3.719985723,0.653458085,0,2.384051977,0,6.46E-05,0,0.653458085,0,,,0.653458085,,32.62979804
237,9562.906525,11-06-2015 22:46:23,2362.890412,2,1,0.999833703,3.720309496,0.656235201,0,2.394383119,0,6.48E-05,0,0.656235201,0,,,0.656235201,,32.76863802
238,9572.922426,11-06-2015 22:46:33,2372.906314,2,1,0.999653101,3.720633268,0.659020992,0,2.404747755,0,0,0,0.659020992,0,,,0.659020992,,32.90791169
239,9582.937504,11-06-2015 22:46:43,2382.921392,2,1,0.999653101,3.721118927,0.661802309,0,2.415096961,0,3.24E-05,0,0.661802309,0,,,0.661802309,,33.04696169
240,9592.937779,11-06-2015 22:46:53,2392.921667,2,1,0.999833703,3.721442699,0.664579511,0,2.425432003,0,0,0,0.664579511,0,,,0.664579511,,33.18580597
241,9602.953372,11-06-2015 22:47:03,2402.937259,2,1,0.999653101,3.722090244,0.667360998,0,2.43578426,0,3.24E-05,0,0.667360998,0,,,0.667360998,,33.32486447
242,9612.968496,11-06-2015 22:47:13,2412.952383,2,1,1.000014305,3.722575903,0.670142321,0,2.446137156,0,6.48E-05,0,0.670142321,0,,,0.670142321,,33.46391477
243,9622.968849,11-06-2015 22:47:23,2422.952736,2,1,0.999833703,3.723061562,0.672919517,0,2.456475863,0,6.48E-05,0,0.672919517,0,,,0.672919517,,33.60275874
244,9632.98399,11-06-2015 22:47:33,2432.967877,2,1,0.999653101,3.723385334,0.675700823,0,2.466831138,0,6.48E-05,0,0.675700823,0,,,0.675700823,,33.74180819
245,9642.984324,11-06-2015 22:47:43,2442.968211,2,1,0.999653101,3.723709106,0.678478033,0,2.477172399,0,0,0,0.678478033,0,,,0.678478033,,33.88065286
246,9652.999499,11-06-2015 22:47:53,2452.983385,2,1,0.999833703,3.724194765,0.681259307,0,2.487529901,0,6.48E-05,0,0.681259307,0,,,0.681259307,,34.01970071
247,9662.999874,11-06-2015 22:48:03,2462.983761,2,1,0.999833703,3.72484231,0.684036535,0,2.497873693,0,6.48E-05,0,0.684036535,0,,,0.684036535,,34.15854629
248,9673.014981,11-06-2015 22:48:13,2472.998868,2,1,0.999653101,3.725166082,0.686817871,0,2.508234064,0,6.48E-05,0,0.686817871,0,,,0.686817871,,34.29759724
249,9683.015341,11-06-2015 22:48:23,2482.999228,2,1,0.999653101,3.725651741,0.689595116,0,2.51858042,0,3.24E-05,0,0.689595116,0,,,0.689595116,,34.43644366
250,9693.030952,11-06-2015 22:48:33,2493.014839,2,1,1.000014305,3.7261374,0.692376565,0,2.528943741,0,6.48E-05,0,0.692376565,0,,,0.692376565,,34.57550026
251,9703.04644,11-06-2015 22:48:43,2503.030327,2,1,0.999833703,3.726623058,0.695158004,0,2.539308276,0,6.48E-05,0,0.695158004,0,,,0.695158004,,34.71455636
252,9713.061957,11-06-2015 22:48:53,2513.045844,2,1,0.999833703,3.726946831,0.697939481,0,2.549674231,0,0,0,0.697939481,0,,,0.697939481,,34.85361436
253,9723.07758,11-06-2015 22:49:03,2523.061467,2,1,0.999833703,3.727432489,0.700720944,0,2.560041441,0,3.20E-05,0,0.700720944,0,,,0.700720944,,34.99267166
254,9733.093079,11-06-2015 22:49:13,2533.076966,2,1,0.999833703,3.728080034,0.703502397,0,2.570409902,0,3.24E-05,0,0.703502397,0,,,0.703502397,,35.13172846
255,9743.108625,11-06-2015 22:49:23,2543.092512,2,1,0.999833703,3.728565693,0.706283843,0,2.580779636,0,6.48E-05,0,0.706283843,0,,,0.706283843,,35.27078491
256,9753.12421,11-06-2015 22:49:33,2553.108097,2,1,0.999653101,3.728889465,0.709065298,0,2.591150738,0,6.48E-05,0,0.709065298,0,,,0.709065298,,35.40984181
257,9763.13975,11-06-2015 22:49:43,2563.123638,2,1,0.999653101,3.729213238,0.711846748,0,2.601522858,0,3.24E-05,0,0.711846748,0,,,0.711846748,,35.54889846
258,9773.155069,11-06-2015 22:49:53,2573.138956,2,1,0.999653101,3.729860783,0.714623893,0,2.611879943,0,0.000129509,0,0.714623893,0,,,0.714623893,,35.68773988
259,9783.170897,11-06-2015 22:50:03,2583.154784,2,1,0.999833703,3.730184555,0.71740965,0,2.622270748,0,3.24E-05,0,0.71740965,0,,,0.71740965,,35.82701186
260,9793.186451,11-06-2015 22:50:13,2593.170338,2,1,0.999653101,3.730670214,0.72019108,0,2.632646753,0,6.48E-05,0,0.72019108,0,,,0.72019108,,35.96606751
261,9803.202043,11-06-2015 22:50:23,2603.18593,2,1,0.999833703,3.731317759,0.722972522,0,2.643024096,0,6.48E-05,0,0.722972522,0,,,0.722972522,,36.10512376
262,9813.217558,11-06-2015 22:50:33,2613.201446,2,1,0.999833703,3.731641531,0.725753948,0,2.653402778,0,3.24E-05,0,0.725753948,0,,,0.725753948,,36.24417921
263,9823.232954,11-06-2015 22:50:43,2623.216841,2,1,0.999653101,3.731965303,0.728535345,0,2.663782579,0,0,0,0.728535345,0,,,0.728535345,,36.38323321
264,9833.233041,11-06-2015 22:50:53,2633.216928,2,1,0.999833703,3.732612848,0.731312518,0,2.674148065,0,6.48E-05,0,0.731312518,0,,,0.731312518,,36.52207603
265,9843.248302,11-06-2015 22:51:03,2643.232189,2,1,0.999653101,3.733098507,0.734089603,0,2.684514519,0,6.48E-05,0,0.734089603,0,,,0.734089603,,36.66091446
266,9853.248548,11-06-2015 22:51:13,2653.232436,2,1,0.999833703,3.733584166,0.736871002,0,2.694898483,0,3.24E-05,0,0.736871002,0,,,0.736871002,,36.79996856
267,9863.264134,11-06-2015 22:51:23,2663.248022,2,1,0.999653101,3.734069824,0.739652445,0,2.705284008,0,6.48E-05,0,0.739652445,0,,,0.739652445,,36.93902486
268,9873.279737,11-06-2015 22:51:33,2673.263624,2,1,0.999833703,3.734555483,0.742433858,0,2.715670631,0,6.48E-05,0,0.742433858,0,,,0.742433858,,37.07807966
269,9883.295217,11-06-2015 22:51:44,2683.279104,2,1,0.999833703,3.735203028,0.745215257,0,2.726058719,0,6.48E-05,0,0.745215257,0,,,0.745215257,,37.21713376
270,9893.310968,11-06-2015 22:51:54,2693.294855,2,1,0.999653101,3.7355268,0.747996753,0,2.736448546,0,0,0,0.747996753,0,,,0.747996753,,37.3561927
271,9903.326406,11-06-2015 22:52:04,2703.310293,2,1,0.999653101,3.736012459,0.750778137,0,2.746839355,0,0,0,0.750778137,0,,,0.750778137,,37.49524605
272,9913.341939,11-06-2015 22:52:14,2713.325827,2,1,0.999653101,3.736498117,0.753559581,0,2.757231814,0,3.24E-05,0,0.753559581,0,,,0.753559581,,37.6343024
273,9923.357443,11-06-2015 22:52:24,2723.34133,2,1,0.999653101,3.736983776,0.756340998,0,2.767625554,0,6.48E-05,0,0.756340998,0,,,0.756340998,,37.7733574
274,9933.373028,11-06-2015 22:52:34,2733.356915,2,1,0.999653101,3.737469435,0.759122398,0,2.778020631,0,3.24E-05,0,0.759122398,0,,,0.759122398,,37.91241155
275,9943.38856,11-06-2015 22:52:44,2743.372447,2,1,0.999833703,3.73811698,0.761903816,0,2.78841726,0,6.48E-05,0,0.761903816,0,,,0.761903816,,38.0514666
276,9953.404124,11-06-2015 22:52:54,2753.388011,2,1,0.999653101,3.738602638,0.764685242,0,2.798815361,0,-3.24E-05,0,0.764685242,0,,,0.764685242,,38.19052205
277,9963.419673,11-06-2015 22:53:04,2763.403561,2,1,0.999833703,3.739250183,0.767466631,0,2.80921481,0,6.48E-05,0,0.767466631,0,,,0.767466631,,38.32957565
278,9973.435259,11-06-2015 22:53:14,2773.419146,2,1,0.999653101,3.739735842,0.770248064,0,2.819615705,0,9.71E-05,0,0.770248064,0,,,0.770248064,,38.46863145
279,9983.450811,11-06-2015 22:53:24,2783.434698,2,1,0.999653101,3.740383387,0.773029476,0,2.830017999,0,9.71E-05,0,0.773029476,0,,,0.773029476,,38.6076862
280,9993.466374,11-06-2015 22:53:34,2793.450261,2,1,0.999653101,3.740707159,0.775810882,0,2.840421798,0,3.24E-05,0,0.775810882,0,,,0.775810882,,38.74674065
281,10003.48193,11-06-2015 22:53:44,2803.465819,2,1,0.999653101,3.741192818,0.778592275,0,2.850827023,0,3.24E-05,0,0.778592275,0,,,0.778592275,,38.88579445
282,10013.49719,11-06-2015 22:53:54,2813.481081,2,1,0.999653101,3.741678476,0.781369346,0,2.861217559,0,0,0,0.781369346,0,,,0.781369346,,39.02463218
283,10023.49743,11-06-2015 22:54:04,2823.481313,2,1,0.999653101,3.742164135,0.784150763,0,2.871625787,0,0,0,0.784150763,0,,,0.784150763,,39.16368718
284,10033.51307,11-06-2015 22:54:14,2833.496956,2,1,0.999653101,3.742973566,0.786932197,0,2.882035619,0,6.48E-05,0,0.786932197,0,,,0.786932197,,39.30274303
285,10043.52828,11-06-2015 22:54:24,2843.51217,2,1,0.999653101,3.743459225,0.789713514,0,2.892446564,0,6.48E-05,0,0.789713514,0,,,0.789713514,,39.44179303
286,10053.52837,11-06-2015 22:54:34,2853.512256,2,1,0.999653101,3.74410677,0.792490628,0,2.902843304,0,9.71E-05,0,0.792490628,0,,,0.792490628,,39.5806329
287,10063.52842,11-06-2015 22:54:44,2863.512311,2,1,1.000014305,3.744592428,0.795267701,0,2.913241407,0,3.24E-05,0,0.795267701,0,,,0.795267701,,39.71947073
288,10073.54398,11-06-2015 22:54:54,2873.527864,2,1,0.999833703,3.745078087,0.798049083,0,2.923657043,0,6.48E-05,0,0.798049083,0,,,0.798049083,,39.85852398
289,10083.55953,11-06-2015 22:55:04,2883.543421,2,1,0.999653101,3.745563745,0.800830486,0,2.934074442,0,0,0,0.800830486,0,,,0.800830486,,39.99757828
290,10093.57511,11-06-2015 22:55:14,2893.559,2,1,0.999833703,3.74621129,0.803611903,0,2.94449345,0,6.48E-05,0,0.803611903,0,,,0.803611903,,40.13663328
