Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,충전용량-방전용량,,soc
177,1822.477329,02-27-2016 18:45:29,1762.461827,2,1,0.999893069,3.757017851,0.489436373,0,1.819894392,0,3.23772E-05,0,0,0,0,,,,
178,1832.49265,02-27-2016 18:45:39,1772.477148,2,1,0.999893069,3.757503986,0.492217621,0,1.830344142,0,3.24249E-05,0,0,0,0,,,,
179,1842.508144,02-27-2016 18:45:49,1782.492642,2,1,0.999893069,3.757827997,0.494998922,0,1.840794918,0,6.48022E-05,0,0,0,0,,,,
180,1852.52364,02-27-2016 18:45:59,1792.508137,2,1,0.999713123,3.757989883,0.497780231,0,1.851246639,0,0,0,0,0,0,,,,
181,1862.539198,02-27-2016 18:46:09,1802.523696,2,1,0.999713123,3.758313894,0.500561592,0,1.861699558,0,0,0,0,0,0,,,,
182,1872.554636,02-27-2016 18:46:19,1812.539133,2,1,0.999893069,3.758799791,0.503342878,0,1.872153124,0,6.48022E-05,0,0,0,0,,,,
183,1882.570244,02-27-2016 18:46:29,1822.554742,2,1,0.999713123,3.758961916,0.506124233,0,1.882607846,0,-3.23772E-05,0,0,0,0,,,,
184,1892.585617,02-27-2016 18:46:39,1832.570115,2,1,0.999713123,3.759447813,0.508901249,0,1.893047252,0,6.48022E-05,0,0,0,0,,,,
185,1902.601151,02-27-2016 18:46:49,1842.585649,2,1,0.999893069,3.759771824,0.511686832,0,1.903519817,0,3.24249E-05,0,0,0,0,,,,
186,1912.616617,02-27-2016 18:46:59,1852.601114,2,1,0.999533176,3.75993371,0.514468132,0,1.913977243,0,0,0,0,0,0,,,,
187,1922.616661,02-27-2016 18:47:09,1862.601159,2,1,0.999533176,3.760419846,0.517240813,0,1.924403183,0,3.24249E-05,0,0,0,0,,,,
188,1932.632012,02-27-2016 18:47:19,1872.61651,2,1,0.999533176,3.760743856,0.520026413,0,1.934878771,0,3.24249E-05,0,0,0,0,,,,
189,1942.647466,02-27-2016 18:47:29,1882.631963,2,1,0.999893069,3.761229753,0.522807686,0,1.945339082,0,3.24249E-05,0,0,0,0,,,,
190,1952.663019,02-27-2016 18:47:39,1892.647517,2,1,0.999533176,3.761553764,0.525589047,0,1.95580079,0,6.48022E-05,0,0,0,0,,,,
191,1962.678487,02-27-2016 18:47:49,1902.662985,2,1,0.999713123,3.761877775,0.528366009,0,1.966246939,0,3.24249E-05,0,0,0,0,,,,
192,1972.694032,02-27-2016 18:47:59,1912.67853,2,1,0.999533176,3.762201786,0.531151657,0,1.976726815,0,3.24249E-05,0,0,0,0,,,,
193,1982.709453,02-27-2016 18:48:09,1922.693951,2,1,0.999713123,3.762525558,0.53393293,0,1.987191272,0,0,0,0,0,0,,,,
194,1992.725,02-27-2016 18:48:19,1932.709498,2,1,0.999713123,3.763011694,0.53671422,0,1.997656665,0,6.48022E-05,0,0,0,0,,,,
195,2002.74046,02-27-2016 18:48:29,1942.724957,2,1,0.999713123,3.763335705,0.539495438,0,2.008122879,0,0,0,0,0,0,,,,
196,2012.755977,02-27-2016 18:48:39,1952.740474,2,1,0.999713123,3.763659716,0.542276713,0,2.018590503,0,3.24249E-05,0,0,0,0,,,,
197,2022.756037,02-27-2016 18:48:49,1962.740534,2,1,0.999713123,3.764145613,0.545053687,0,2.029042993,0,3.24249E-05,0,0,0,0,,,,
198,2032.771325,02-27-2016 18:48:59,1972.755822,2,1,0.999713123,3.76463151,0.547834948,0,2.039512718,0,3.23772E-05,0,0,0,0,,,,
199,2042.786835,02-27-2016 18:49:09,1982.771333,2,1,0.999713123,3.764955521,0.550616241,0,2.04998373,0,3.23772E-05,0,0,0,0,,,,
200,2052.802292,02-27-2016 18:49:19,1992.78679,2,1,0.999713123,3.765279531,0.553397562,0,2.060455905,0,3.23772E-05,0,0,0,0,,,,
201,2062.817883,02-27-2016 18:49:29,2002.80238,2,1,0.999713123,3.765765429,0.55617892,0,2.070929246,0,3.23772E-05,0,0,0,0,,,,
202,2072.833351,02-27-2016 18:49:39,2012.817848,2,1,0.999713123,3.766089439,0.558960169,0,2.081403346,0,3.23772E-05,0,0,0,0,,,,
203,2082.848801,02-27-2016 18:49:49,2022.833299,2,1,0.999713123,3.766575336,0.561737163,0,2.09186262,0,3.23772E-05,0,0,0,0,,,,
204,2092.864316,02-27-2016 18:49:59,2032.848814,2,1,0.999533176,3.767061472,0.564522806,0,2.10235561,0,9.72271E-05,0,0,0,0,,,,
205,2102.879801,02-27-2016 18:50:09,2042.864299,2,1,0.999893069,3.767709494,0.567304117,0,2.112833527,0,6.48022E-05,0,0,0,0,,,,
206,2112.895281,02-27-2016 18:50:19,2052.879779,2,1,0.999713123,3.76787138,0.57008544,0,2.123312745,0,0,0,0,0,0,,,,
207,2122.895307,02-27-2016 18:50:29,2062.879805,2,1,0.999893069,3.768519402,0.572862437,0,2.133776817,0,6.48013E-05,0,0,0,0,,,,
208,2132.910902,02-27-2016 18:50:39,2072.8954,2,1,0.999713123,3.769005299,0.575643747,0,2.144258589,0,3.23772E-05,0,0,0,0,,,,
209,2142.926131,02-27-2016 18:50:49,2082.910629,2,1,0.999713123,3.769329309,0.578424974,0,2.154741379,0,3.23772E-05,0,0,0,0,,,,
210,2152.941726,02-27-2016 18:50:59,2092.926223,2,1,0.999533176,3.769977331,0.581206308,0,2.165225873,0,6.48022E-05,0,0,0,0,,,,
211,2162.957196,02-27-2016 18:51:10,2102.941694,2,1,0.999713123,3.770301342,0.583987632,0,2.175711684,0,0,0,0,0,0,,,,
212,2172.972663,02-27-2016 18:51:20,2112.957161,2,1,0.999713123,3.770625353,0.586768904,0,2.186198575,0,0,0,0,0,0,,,,
213,2182.988145,02-27-2016 18:51:30,2122.972642,2,1,0.999713123,3.771273136,0.589550215,0,2.196687004,0,3.23772E-05,0,0,0,0,,,,
214,2193.003633,02-27-2016 18:51:40,2132.988131,2,1,0.999713123,3.771597147,0.592331547,0,2.207176872,0,0,0,0,0,0,,,,
215,2203.019121,02-27-2016 18:51:50,2143.003619,2,1,0.999713123,3.772083282,0.595112852,0,2.217667978,0,3.24249E-05,0,0,0,0,,,,
216,2213.034654,02-27-2016 18:52:00,2153.019152,2,1,0.999893069,3.77289319,0.597894152,0,2.228160457,0,6.48022E-05,0,0,0,0,,,,
217,2223.034682,02-27-2016 18:52:10,2163.01918,2,1,0.999713123,3.773055077,0.600671172,0,2.238638097,0,0,0,0,0,0,,,,
218,2233.049972,02-27-2016 18:52:20,2173.034469,2,1,0.999713123,3.773540974,0.603452457,0,2.24913309,0,0,0,0,0,0,,,,
219,2243.065625,02-27-2016 18:52:30,2183.050123,2,1,0.999713123,3.774188995,0.606233814,0,2.259630026,0,6.48022E-05,0,0,0,0,,,,
220,2253.081373,02-27-2016 18:52:40,2193.065871,2,1,0.999713123,3.774837017,0.609010796,0,2.270111881,0,6.48022E-05,0,0,0,0,,,,
221,2263.081412,02-27-2016 18:52:50,2203.065909,2,1,0.999713123,3.775322914,0.611787762,0,2.280595215,0,3.23772E-05,0,0,0,0,,,,
222,2273.09655,02-27-2016 18:53:00,2213.081049,2,1,0.999713123,3.775970936,0.614573471,0,2.291113029,0,3.23772E-05,0,0,0,0,,,,
223,2283.111831,02-27-2016 18:53:10,2223.096329,2,1,0.999713123,3.776618958,0.617350446,0,2.30159941,0,6.48022E-05,0,0,0,0,,,,
224,2293.127366,02-27-2016 18:53:20,2233.111863,2,1,0.999713123,3.777104855,0.620136081,0,2.312120081,0,6.48022E-05,0,0,0,0,,,,
225,2303.142834,02-27-2016 18:53:30,2243.127332,2,1,0.999713123,3.77759099,0.622917406,0,2.322626082,0,3.24249E-05,0,0,0,0,,,,
226,2313.158363,02-27-2016 18:53:40,2253.142861,2,1,0.999713123,3.778238773,0.625698759,0,2.333133814,0,6.48022E-05,0,0,0,0,,,,
227,2323.174054,02-27-2016 18:53:50,2263.158552,2,1,0.999893069,3.778724909,0.628480109,0,2.343643093,0,3.24249E-05,0,0,0,0,,,,
228,2333.189393,02-27-2016 18:54:00,2273.17389,2,1,0.999533176,3.779372692,0.631261373,0,2.354153815,0,3.23772E-05,0,0,0,0,,,,
229,2343.204799,02-27-2016 18:54:10,2283.189296,2,1,0.999713123,3.780182838,0.634042678,0,2.364666444,0,3.24249E-05,0,0,0,0,,,,
230,2353.220333,02-27-2016 18:54:20,2293.204831,2,1,0.999713123,3.780830622,0.636824023,0,2.375181106,0,9.71794E-05,0,0,0,0,,,,
231,2363.235815,02-27-2016 18:54:30,2303.220313,2,1,0.999713123,3.781316757,0.63960532,0,2.385697432,0,6.48022E-05,0,0,0,0,,,,
232,2373.251309,02-27-2016 18:54:40,2313.235807,2,1,0.999713123,3.782126665,0.642382295,0,2.396199413,0,6.48022E-05,0,0,0,0,,,,
233,2383.266836,02-27-2016 18:54:50,2323.251334,2,1,0.999533176,3.782936573,0.645167919,0,2.406736138,0,9.71794E-05,0,0,0,0,,,,
234,2393.282335,02-27-2016 18:55:00,2333.266832,2,1,0.999713123,3.783584595,0.647949207,0,2.417258482,0,6.48022E-05,0,0,0,0,,,,
235,2403.297806,02-27-2016 18:55:10,2343.282304,2,1,0.999533176,3.784394503,0.650730477,0,2.427782815,0,9.71794E-05,0,0,0,0,,,,
236,2413.313224,02-27-2016 18:55:20,2353.297721,2,1,0.999713123,3.785204411,0.653511705,0,2.438309178,0,6.48022E-05,0,0,0,0,,,,
237,2423.313428,02-27-2016 18:55:30,2363.297926,2,1,0.999713123,3.786014557,0.656288763,0,2.448821985,0,6.48022E-05,0,0,0,0,,,,
238,2433.328592,02-27-2016 18:55:40,2373.313089,2,1,0.999893069,3.786986351,0.659069971,0,2.459352672,0,0.000129604,0,0,0,0,,,,
239,2443.344164,02-27-2016 18:55:50,2383.328661,2,1,0.999713123,3.787634373,0.661851302,0,2.469886132,0,6.48022E-05,0,0,0,0,,,,
240,2453.359592,02-27-2016 18:56:00,2393.34409,2,1,0.999713123,3.788444281,0.66463262,0,2.480421873,0,6.48022E-05,0,0,0,0,,,,
241,2463.375166,02-27-2016 18:56:10,2403.359664,2,1,0.999713123,3.789416313,0.667413962,0,2.490960004,0,9.72271E-05,0,0,0,0,,,,
242,2473.390663,02-27-2016 18:56:20,2413.375161,2,1,0.999533176,3.790064335,0.670195289,0,2.501500474,0,9.72271E-05,0,0,0,0,,,,
243,2483.406244,02-27-2016 18:56:30,2423.390742,2,1,0.999713123,3.791036129,0.672976578,0,2.512043224,0,6.48022E-05,0,0,0,0,,,,
244,2493.421702,02-27-2016 18:56:40,2433.4062,2,1,0.999713123,3.792008162,0.675757891,0,2.522588461,0,9.71794E-05,0,0,0,0,,,,
245,2503.437099,02-27-2016 18:56:50,2443.421597,2,1,0.999713123,3.792656183,0.678539155,0,2.533135942,0,6.48022E-05,0,0,0,0,,,,
246,2513.452629,02-27-2016 18:57:00,2453.437127,2,1,0.999713123,3.793627977,0.681320477,0,2.543686105,0,6.48022E-05,0,0,0,0,,,,
247,2523.452637,02-27-2016 18:57:10,2463.437135,2,1,0.999533176,3.794438124,0.684097513,0,2.554222228,0,9.72271E-05,0,0,0,0,,,,
248,2533.467986,02-27-2016 18:57:20,2473.452484,2,1,0.999533176,3.795248032,0.686878776,0,2.564776905,0,3.24249E-05,0,0,0,0,,,,
249,2543.483464,02-27-2016 18:57:30,2483.467962,2,1,0.999893069,3.79605794,0.689660115,0,2.575334292,0,3.24249E-05,0,0,0,0,,,,
250,2553.49901,02-27-2016 18:57:40,2493.483508,2,1,0.999533176,3.796867847,0.692441484,0,2.58589414,0,3.23772E-05,0,0,0,0,,,,
251,2563.514465,02-27-2016 18:57:50,2503.498962,2,1,0.999713123,3.79783988,0.695222812,0,2.59645627,0,6.48022E-05,0,0,0,0,,,,
252,2573.529988,02-27-2016 18:58:00,2513.514486,2,1,0.999713123,3.798811674,0.698004191,0,2.607020961,0,6.47545E-05,0,0,0,0,,,,
253,2583.545474,02-27-2016 18:58:10,2523.529972,2,1,0.999893069,3.799783707,0.700785536,0,2.61758784,0,9.71794E-05,0,0,0,0,,,,
254,2593.561036,02-27-2016 18:58:20,2533.545534,2,1,0.999713123,3.800593615,0.703566912,0,2.628157242,0,9.71794E-05,0,0,0,0,,,,
255,2603.576556,02-27-2016 18:58:30,2543.561053,2,1,0.999713123,3.801241636,0.706348243,0,2.638728811,0,3.23772E-05,0,0,0,0,,,,
256,2613.591943,02-27-2016 18:58:40,2553.576441,2,1,0.999713123,3.802213669,0.709129543,0,2.649302564,0,9.72271E-05,0,0,0,0,,,,
257,2623.591982,02-27-2016 18:58:50,2563.576479,2,1,0.999713123,3.803023577,0.711906566,0,2.659862418,0,9.71794E-05,0,0,0,0,,,,
258,2633.607339,02-27-2016 18:59:00,2573.591836,2,1,0.999893069,3.803995609,0.71468782,0,2.670440715,0,9.72271E-05,0,0,0,0,,,,
259,2643.622866,02-27-2016 18:59:10,2583.607364,2,1,0.999713123,3.804643393,0.717469107,0,2.681021328,0,6.48022E-05,0,0,0,0,,,,
260,2653.638293,02-27-2016 18:59:20,2593.622791,2,1,0.999893069,3.805615425,0.720250382,0,2.691604259,0,9.71794E-05,0,0,0,0,,,,
261,2663.653837,02-27-2016 18:59:30,2603.638335,2,1,0.999713123,3.806263447,0.723031709,0,2.702189707,0,6.48022E-05,0,0,0,0,,,,
262,2673.669352,02-27-2016 18:59:40,2613.653849,2,1,0.999893069,3.807235241,0.725813021,0,2.712777384,0,9.71794E-05,0,0,0,0,,,,
263,2683.684787,02-27-2016 18:59:50,2623.669285,2,1,0.999533176,3.807883263,0.728594332,0,2.723367384,0,3.23772E-05,0,0,0,0,,,,
264,2693.700265,02-27-2016 19:00:00,2633.684763,2,1,0.999713123,3.808855295,0.731371345,0,2.733943322,0,6.48022E-05,0,0,0,0,,,,
265,2703.71578,02-27-2016 19:00:10,2643.700278,2,1,0.999713123,3.809665203,0.734156992,0,2.744554416,0,9.71794E-05,0,0,0,0,,,,
266,2713.731304,02-27-2016 19:00:20,2653.715802,2,1,0.999713123,3.810475111,0.736938316,0,2.755151296,0,6.48022E-05,0,0,0,0,,,,
267,2723.746779,02-27-2016 19:00:30,2663.731277,2,1,0.999713123,3.811285019,0.739719622,0,2.765750427,0,9.71794E-05,0,0,0,0,,,,
268,2733.762272,02-27-2016 19:00:40,2673.74677,2,1,0.999713123,3.812095165,0.742500994,0,2.776352077,0,6.48022E-05,0,0,0,0,,,,
269,2743.777879,02-27-2016 19:00:50,2683.762376,2,1,0.999893069,3.812905073,0.745282372,0,2.786956,0,3.24249E-05,0,0,0,0,,,,
270,2753.79325,02-27-2016 19:01:00,2693.777748,2,1,0.999713123,3.813714981,0.7480637,0,2.797562047,0,9.71794E-05,0,0,0,0,,,,
271,2763.808754,02-27-2016 19:01:10,2703.793252,2,1,0.999713123,3.814363003,0.750845026,0,2.808170342,0,3.24249E-05,0,0,0,0,,,,
272,2773.824234,02-27-2016 19:01:20,2713.808732,2,1,0.999533176,3.815172911,0.753626374,0,2.818780902,0,9.71794E-05,0,0,0,0,,,,
273,2783.839732,02-27-2016 19:01:30,2723.82423,2,1,0.999713123,3.816144943,0.756407704,0,2.829393944,0,6.48022E-05,0,0,0,0,,,,
274,2793.855399,02-27-2016 19:01:40,2733.839897,2,1,0.999893069,3.816954851,0.759189108,0,2.840009539,0,3.23772E-05,0,0,0,0,,,,
275,2803.870762,02-27-2016 19:01:50,2743.855259,2,1,0.999713123,3.817764759,0.76197038,0,2.850626837,0,6.48022E-05,0,0,0,0,,,,
276,2813.886256,02-27-2016 19:02:00,2753.870754,2,1,1.000073075,3.818898678,0.764747421,0,2.861230287,0,9.71794E-05,0,0,0,0,,,,
277,2823.901739,02-27-2016 19:02:10,2763.886237,2,1,0.999713123,3.8195467,0.767533029,0,2.871868733,0,6.48022E-05,0,0,0,0,,,,
278,2833.917256,02-27-2016 19:02:20,2773.901753,2,1,0.999713123,3.820356607,0.770314385,0,2.882493123,0,6.48022E-05,0,0,0,0,,,,
279,2843.932702,02-27-2016 19:02:30,2783.9172,2,1,0.999713123,3.821166515,0.773095687,0,2.893119657,0,6.47545E-05,0,0,0,0,,,,
280,2853.948314,02-27-2016 19:02:41,2793.932812,2,1,1.000073075,3.821976662,0.775877031,0,2.903748606,0,9.72271E-05,0,0,0,0,,,,
281,2863.963811,02-27-2016 19:02:51,2803.948308,2,1,0.999713123,3.822624445,0.778658366,0,2.914379778,0,6.47545E-05,0,0,0,0,,,,
282,2873.979205,02-27-2016 19:03:01,2813.963702,2,1,0.999713123,3.823596478,0.781439659,0,2.925013107,0,6.48022E-05,0,0,0,0,,,,
283,2883.994703,02-27-2016 19:03:11,2823.979201,2,1,0.999893069,3.824406385,0.784220962,0,2.935648758,0,6.48022E-05,0,0,0,0,,,,
284,2893.994743,02-27-2016 19:03:21,2833.979241,2,1,0.999893069,3.825216532,0.786997947,0,2.946270076,0,9.72271E-05,0,0,0,0,,,,
285,2904.010081,02-27-2016 19:03:31,2843.994579,2,1,0.999713123,3.82602644,0.789779176,0,2.95690993,0,9.72271E-05,0,0,0,0,,,,
286,2914.02554,02-27-2016 19:03:41,2854.010038,2,1,0.999713123,3.826836348,0.792560451,0,2.967552277,0,9.71794E-05,0,0,0,0,,,,
287,2924.025571,02-27-2016 19:03:51,2864.010068,2,1,0.999533176,3.827646255,0.795337427,0,2.978180485,0,6.48022E-05,0,0,0,0,,,,
288,2934.040963,02-27-2016 19:04:01,2874.02546,2,1,0.999713123,3.828618288,0.798118714,0,2.988827472,0,9.72271E-05,0,0,0,0,,,,
289,2944.056448,02-27-2016 19:04:11,2884.040946,2,1,0.999893069,3.829428196,0.80090009,0,2.999477125,0,6.48022E-05,0,0,0,0,,,,
290,2954.071912,02-27-2016 19:04:21,2894.05641,2,1,0.999893069,3.830238104,0.803681437,0,3.010128966,0,9.71794E-05,0,0,0,0,,,,
291,2964.072127,02-27-2016 19:04:31,2904.056625,2,1,0.99935323,3.830886126,0.806458514,0,3.02076666,0,6.48022E-05,0,0,0,0,,,,
292,2974.087377,02-27-2016 19:04:41,2914.071875,2,1,0.999713123,3.831696033,0.809239769,0,3.031422734,0,3.23772E-05,0,0,0,0,,,,
293,2984.102808,02-27-2016 19:04:51,2924.087306,2,1,0.999713123,3.832668066,0.812021096,0,3.042081424,0,9.71794E-05,0,0,0,0,,,,
294,2994.118319,02-27-2016 19:05:01,2934.102817,2,1,0.999893069,3.833477974,0.814802417,0,3.052742346,0,6.48022E-05,0,0,0,0,,,,
295,3004.133785,02-27-2016 19:05:11,2944.118282,2,1,0.999893069,3.834450006,0.817583753,0,3.063405721,0,9.72271E-05,0,0,0,0,,,,
296,3014.149279,02-27-2016 19:05:21,2954.133776,2,1,0.999893069,3.83509779,0.820365074,0,3.07407134,0,6.47545E-05,0,0,0,0,,,,
297,3024.149374,02-27-2016 19:05:31,2964.133871,2,1,0.999713123,3.836069822,0.823142123,0,3.084722727,0,9.71794E-05,0,0,0,0,,,,
298,3034.164655,02-27-2016 19:05:41,2974.149152,2,1,0.999533176,3.836555719,0.825923342,0,3.09539258,0,0,0,0,0,0,,,,
299,3044.180126,02-27-2016 19:05:51,2984.164624,2,1,0.999713123,3.837689877,0.828704692,0,3.106065314,0,9.72271E-05,0,0,0,0,,,,
300,3054.195626,02-27-2016 19:06:01,2994.180123,2,1,0.999893069,3.838661671,0.831486009,0,3.116740214,0,0.000129604,0,0,0,0,,,,
301,3064.211161,02-27-2016 19:06:11,3004.195658,2,1,0.999533176,3.839309692,0.834267323,0,3.127417517,0,6.48022E-05,0,0,0,0,,,,
302,3074.226627,02-27-2016 19:06:21,3014.211125,2,1,0.999713123,3.840281725,0.837048636,0,3.138097194,0,9.72271E-05,0,0,0,0,,,,
303,3084.242101,02-27-2016 19:06:31,3024.226598,2,1,0.999713123,3.840929508,0.839829955,0,3.148779164,0,6.48022E-05,0,0,0,0,,,,
304,3094.257649,02-27-2016 19:06:41,3034.242147,2,1,0.999713123,3.841901541,0.842611317,0,3.159463752,0,6.48022E-05,0,0,0,0,,,,
305,3104.273207,02-27-2016 19:06:51,3044.257705,2,1,0.999713123,3.842873573,0.845392641,0,3.170150541,0,9.72271E-05,0,0,0,0,,,,
306,3114.28859,02-27-2016 19:07:01,3054.273087,2,1,0.999533176,3.843521357,0.848173951,0,3.180839664,0,6.47545E-05,0,0,0,0,,,,
307,3124.288652,02-27-2016 19:07:11,3064.27315,2,1,0.999893069,3.844493389,0.850951,0,3.191514838,0,9.71794E-05,0,0,0,0,,,,
308,3134.30396,02-27-2016 19:07:21,3074.288458,2,1,0.999713123,3.845465422,0.853732264,0,3.202208653,0,9.72271E-05,0,0,0,0,,,,
309,3144.319565,02-27-2016 19:07:31,3084.304063,2,1,0.999533176,3.846437216,0.856513591,0,3.212904956,0,0.000161982,0,0,0,0,,,,
310,3154.334974,02-27-2016 19:07:41,3094.319471,2,1,0.999713123,3.847085238,0.859294822,0,3.223603398,0,6.48022E-05,0,0,0,0,,,,
311,3164.350457,02-27-2016 19:07:51,3104.334954,2,1,0.999713123,3.847895145,0.862076096,0,3.234304458,0,6.47545E-05,0,0,0,0,,,,
312,3174.365952,02-27-2016 19:08:01,3114.35045,2,1,0.999713123,3.848867178,0.864857424,0,3.245008118,0,6.48022E-05,0,0,0,0,,,,
313,3184.381453,02-27-2016 19:08:11,3124.365951,2,1,0.999713123,3.849677086,0.867638764,0,3.255714317,0,6.48022E-05,0,0,0,0,,,,
314,3194.396976,02-27-2016 19:08:21,3134.381474,2,1,0.999533176,3.850649118,0.870420123,0,3.266423074,0,9.71794E-05,0,0,0,0,,,,
315,3204.412438,02-27-2016 19:08:31,3144.396936,2,1,0.999893069,3.851459026,0.873201416,0,3.277133947,0,6.48022E-05,0,0,0,0,,,,
316,3214.427923,02-27-2016 19:08:41,3154.412421,2,1,0.999713123,3.852431059,0.875978438,0,3.287830873,0,9.72271E-05,0,0,0,0,,,,
317,3224.427966,02-27-2016 19:08:51,3164.412463,2,1,0.999713123,3.853240967,0.878759826,0,3.298547097,0,6.48022E-05,0,0,0,0,,,,
318,3234.44333,02-27-2016 19:09:01,3174.427828,2,1,0.999713123,3.854212999,0.881536794,0,3.309248779,0,6.48022E-05,0,0,0,0,,,,
319,3244.458784,02-27-2016 19:09:11,3184.443282,2,1,0.999713123,3.855022907,0.884322445,0,3.319986468,0,6.48022E-05,0,0,0,0,,,,
320,3254.474289,02-27-2016 19:09:21,3194.458786,2,1,0.999533176,3.855994701,0.887103749,0,3.330709895,0,6.47545E-05,0,0,0,0,,,,
321,3264.489787,02-27-2016 19:09:31,3204.474285,2,1,0.999713123,3.856966734,0.889885109,0,3.34143585,0,9.71794E-05,0,0,0,0,,,,
322,3274.505275,02-27-2016 19:09:41,3214.489772,2,1,0.999533176,3.857776642,0.892666466,0,3.352164499,0,9.71794E-05,0,0,0,0,,,,
323,3284.520812,02-27-2016 19:09:51,3224.50531,2,1,0.999713123,3.858586788,0.895447798,0,3.362895599,0,3.24249E-05,0,0,0,0,,,,
324,3294.53629,02-27-2016 19:10:01,3234.520788,2,1,0.999893069,3.859720707,0.898229111,0,3.373629131,0,6.48022E-05,0,0,0,0,,,,
325,3304.551789,02-27-2016 19:10:11,3244.536287,2,1,0.999713123,3.860692501,0.901010458,0,3.38436537,0,9.71794E-05,0,0,0,0,,,,
326,3314.567262,02-27-2016 19:10:21,3254.55176,2,1,0.999713123,3.861664534,0.90379176,0,3.395103992,0,0.000129604,0,0,0,0,,,,
327,3324.567305,02-27-2016 19:10:31,3264.551803,2,1,0.999533176,3.862312555,0.906568819,0,3.405828797,0,6.48022E-05,0,0,0,0,,,,
328,3334.582673,02-27-2016 19:10:41,3274.567171,2,1,0.999713123,3.863446474,0.909350092,0,3.41657245,0,9.72271E-05,0,0,0,0,,,,
329,3344.598132,02-27-2016 19:10:51,3284.58263,2,1,0.999533176,3.864256382,0.912131394,0,3.427318785,0,9.71794E-05,0,0,0,0,,,,
330,3354.613717,02-27-2016 19:11:01,3294.598214,2,1,0.999713123,3.865228415,0.91491274,0,3.438067961,0,9.72271E-05,0,0,0,0,,,,
331,3364.629111,02-27-2016 19:11:11,3304.613608,2,1,0.999713123,3.866200209,0.917689757,0,3.448803042,0,6.48022E-05,0,0,0,0,,,,
332,3374.644699,02-27-2016 19:11:21,3314.629197,2,1,0.999533176,3.86684823,0.920475354,0,3.459573782,0,3.23772E-05,0,0,0,0,,,,
333,3384.66012,02-27-2016 19:11:31,3324.644617,2,1,0.999713123,3.867982149,0.923256604,0,3.470330433,0,6.48022E-05,0,0,0,0,,,,
334,3394.675633,02-27-2016 19:11:41,3334.66013,2,1,0.999713123,3.868954182,0.926037923,0,3.48109002,0,6.48022E-05,0,0,0,0,,,,
335,3404.691107,02-27-2016 19:11:51,3344.675605,2,1,0.999713123,3.869925976,0.928819235,0,3.491852224,0,0.000129557,0,0,0,0,,,,
336,3414.70658,02-27-2016 19:12:01,3354.691077,2,1,0.999713123,3.870898008,0.931600596,0,3.502617337,0,9.71794E-05,0,0,0,0,,,,
337,3424.706625,02-27-2016 19:12:11,3364.691123,2,1,0.999713123,3.871707916,0.934377669,0,3.513368545,0,3.23772E-05,0,0,0,0,,,,
338,3434.721953,02-27-2016 19:12:21,3374.70645,2,1,0.999713123,3.872841835,0.937158916,0,3.524138566,0,9.71794E-05,0,0,0,0,,,,
339,3444.737491,02-27-2016 19:12:31,3384.721989,2,1,0.999893069,3.873813868,0.939940258,0,3.534911659,0,6.48022E-05,0,0,0,0,,,,
340,3454.752964,02-27-2016 19:12:41,3394.737462,2,1,0.999713123,3.874947786,0.942721598,0,3.545687452,0,9.71794E-05,0,0,0,0,,,,
341,3464.768514,02-27-2016 19:12:51,3404.753012,2,1,0.999893069,3.875919819,0.94550294,0,3.556466038,0,9.71794E-05,0,0,0,0,,,,
342,3474.783933,02-27-2016 19:13:01,3414.768431,2,1,0.999893069,3.876729727,0.948284255,0,3.567247291,0,6.48022E-05,0,0,0,0,,,,
343,3484.799449,02-27-2016 19:13:11,3424.783947,2,1,0.999713123,3.877701759,0.951065582,0,3.578031209,0,6.48022E-05,0,0,0,0,,,,
344,3494.814924,02-27-2016 19:13:21,3434.799422,2,1,0.999893069,3.878673553,0.953846904,0,3.58881799,0,3.23772E-05,0,0,0,0,,,,
345,3504.830432,02-27-2016 19:13:31,3444.81493,2,1,0.999713123,3.879645586,0.956628233,0,3.599607552,0,3.23772E-05,0,0,0,0,,,,
346,3514.845993,02-27-2016 19:13:41,3454.830491,2,1,0.999713123,3.880779505,0.959409594,0,3.610400051,0,9.71794E-05,0,0,0,0,,,,
347,3524.861436,02-27-2016 19:13:51,3464.845934,2,1,0.999713123,3.881751537,0.962190924,0,3.621195244,0,6.48022E-05,0,0,0,0,,,,
348,3534.861467,02-27-2016 19:14:01,3474.845964,2,1,0.999533176,3.882723331,0.964967969,0,3.631976575,0,9.71794E-05,0,0,0,0,,,,
349,3544.876873,02-27-2016 19:14:11,3484.861371,2,1,0.999893069,3.884019375,0.967749291,0,3.6427774,0,0.000129604,0,0,0,0,,,,
350,3554.892584,02-27-2016 19:14:21,3494.877082,2,1,0.999893069,3.884829283,0.970530702,0,3.653581388,0,9.71794E-05,0,0,0,0,,,,
351,3564.907745,02-27-2016 19:14:31,3504.892242,2,1,0.999713123,3.885801315,0.973311956,0,3.664387657,0,9.72271E-05,0,0,0,0,,,,
352,3574.923268,02-27-2016 19:14:41,3514.907766,2,1,0.999713123,3.88709712,0.976093334,0,3.675197322,0,0.000129557,0,0,0,0,,,,
