Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),SoC(%),AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
183,1881.218339,11-12-2015 17:59:18,1821.216684,2,1,0.999653101,3.693274498,0.505829084,0,1.82648791,0,3.24E-05,0,0.505829084,0
184,1891.222126,11-12-2015 17:59:28,1831.220471,2,1,0.999833703,3.693760157,0.508607259,0,1.836748998,0,3.24E-05,0,0.508607259,0
185,1901.231831,11-12-2015 17:59:38,1841.230176,2,1,0.999653101,3.693922043,0.511387106,0,1.847017286,0,3.24E-05,0,0.511387106,0
186,1911.236557,11-12-2015 17:59:48,1851.234902,2,1,0.999833703,3.694407701,0.514165573,0,1.857281474,0,6.48E-05,0,0.514165573,0
187,1921.240299,11-12-2015 17:59:58,1861.238644,2,1,0.999833703,3.694731474,0.516943761,0,1.867545633,0,3.24E-05,0,0.516943761,0
188,1931.25001,11-12-2015 18:00:08,1871.248355,2,1,0.999653101,3.695055246,0.519723606,0,1.877816939,0,3.24E-05,0,0.519723606,0
189,1941.253824,11-12-2015 18:00:18,1881.252169,2,1,0.999653101,3.695379019,0.52250182,0,1.888083184,0,0,0,0.52250182,0
190,1951.261466,11-12-2015 18:00:28,1891.259811,2,1,0.999653101,3.695702791,0.525281124,0,1.898354442,0,0,0,0.525281124,0
191,1961.273073,11-12-2015 18:00:38,1901.271418,2,1,0.999833703,3.69618845,0.528061477,0,1.908630635,0,0,0,0.528061477,0
192,1971.277841,11-12-2015 18:00:48,1911.276186,2,1,0.999833703,3.696512222,0.530840007,0,1.91890113,0,3.24E-05,0,0.530840007,0
193,1981.283627,11-12-2015 18:00:58,1921.281972,2,1,0.999833703,3.696997881,0.533618762,0,1.929173461,0,0,0,0.533618762,0
194,1991.293277,11-12-2015 18:01:08,1931.291622,2,1,0.999653101,3.697321653,0.536398588,0,1.939450803,0,3.24E-05,0,0.536398588,0
195,2001.298021,11-12-2015 18:01:18,1941.296366,2,1,0.999833703,3.697645426,0.53917709,0,1.949724271,0,6.48E-05,0,0.53917709,0
196,2011.303779,11-12-2015 18:01:28,1951.302124,2,1,0.999833703,3.697969198,0.541955865,0,1.959999702,0,0,0,0.541955865,0
197,2021.315404,11-12-2015 18:01:38,1961.313749,2,1,0.999653101,3.698292971,0.544736229,0,1.970281824,0,-3.24E-05,0,0.544736229,0
198,2031.320155,11-12-2015 18:01:48,1971.3185,2,1,0.999653101,3.698778629,0.547514728,0,1.980558189,0,6.48E-05,0,0.547514728,0
199,2041.325933,11-12-2015 18:01:58,1981.324278,2,1,0.999833703,3.699102402,0.550293465,0,1.990836447,0,3.24E-05,0,0.550293465,0
200,2051.335597,11-12-2015 18:02:08,1991.333942,2,1,0.999833703,3.699426174,0.553073345,0,2.001119963,0,0,0,0.553073345,0
201,2061.344248,11-12-2015 18:02:18,2001.342593,2,1,0.999833703,3.699911833,0.55585291,0,2.011403285,0,6.48E-05,0,0.55585291,0
202,2071.35296,11-12-2015 18:02:28,2011.351305,2,1,0.999833703,3.700235605,0.558632497,0,2.021687751,0,6.48E-05,0,0.558632497,0
203,2081.363568,11-12-2015 18:02:38,2021.361913,2,1,0.999833703,3.700559378,0.561412618,0,2.031975232,0,0,0,0.561412618,0
204,2091.372239,11-12-2015 18:02:48,2031.370584,2,1,0.999653101,3.700721264,0.564192198,0,2.042261625,0,0,0,0.564192198,0
205,2101.377017,11-12-2015 18:02:58,2041.375362,2,1,0.999833703,3.701368809,0.56697072,0,2.052545201,0,0,0,0.56697072,0
206,2111.379834,11-12-2015 18:03:08,2051.378179,2,1,0.999833703,3.701692581,0.569748652,0,2.062827655,0,3.24E-05,0,0.569748652,0
207,2121.388597,11-12-2015 18:03:18,2061.386942,2,1,0.999833703,3.702016354,0.572528245,0,2.073117257,0,6.48E-05,0,0.572528245,0
208,2131.39623,11-12-2015 18:03:28,2071.394575,2,1,0.999653101,3.702340126,0.575307508,0,2.083406653,0,0,0,0.575307508,0
209,2141.400037,11-12-2015 18:03:38,2081.398382,2,1,0.999833703,3.702825785,0.578085703,0,2.093693156,0,3.24E-05,0,0.578085703,0
210,2151.412638,11-12-2015 18:03:48,2091.410983,2,1,0.999653101,3.703311443,0.580866336,0,2.103989699,0,6.48E-05,0,0.580866336,0
211,2161.423243,11-12-2015 18:03:58,2101.421588,2,1,0.999833703,3.70347333,0.583646425,0,2.114285119,0,6.48E-05,0,0.583646425,0
212,2171.429965,11-12-2015 18:04:08,2111.42831,2,1,0.999833703,3.703797102,0.586425419,0,2.124577632,0,0,0,0.586425419,0
213,2181.43083,11-12-2015 18:04:18,2121.429175,2,1,0.999833703,3.704120874,0.589202809,0,2.134865303,0,0,0,0.589202809,0
214,2191.439543,11-12-2015 18:04:28,2131.437888,2,1,0.999653101,3.704606533,0.591982409,0,2.145162165,0,-3.24E-05,0,0.591982409,0
215,2201.447221,11-12-2015 18:04:38,2141.445566,2,1,1.000014305,3.705092192,0.594761721,0,2.155459033,0,3.24E-05,0,0.594761721,0
216,2211.450064,11-12-2015 18:04:48,2151.448409,2,1,1.000014305,3.705415964,0.597539672,0,2.165751902,0,3.24E-05,0,0.597539672,0
217,2221.460744,11-12-2015 18:04:58,2161.459089,2,1,0.999833703,3.705739737,0.600319822,0,2.176053973,0,3.24E-05,0,0.600319822,0
218,2231.467412,11-12-2015 18:05:08,2171.465757,2,1,0.999833703,3.706225395,0.603098838,0,2.186352838,0,6.48E-05,0,0.603098838,0
219,2241.470251,11-12-2015 18:05:18,2181.468596,2,1,0.999833703,3.706549168,0.605876812,0,2.196648955,0,3.24E-05,0,0.605876812,0
220,2251.476971,11-12-2015 18:05:28,2191.475316,2,1,0.999833703,3.707034826,0.608655858,0,2.206950119,0,3.24E-05,0,0.608655858,0
221,2261.478838,11-12-2015 18:05:38,2201.477183,2,1,0.999833703,3.707358599,0.611433541,0,2.217247281,0,0,0,0.611433541,0
222,2271.490451,11-12-2015 18:05:49,2211.488796,2,1,0.999833703,3.707682371,0.614213936,0,2.227555578,0,3.24E-05,0,0.614213936,0
223,2281.499119,11-12-2015 18:05:59,2221.497464,2,1,0.999653101,3.708006144,0.616993536,0,2.237862056,0,0,0,0.616993536,0
224,2291.506131,11-12-2015 18:06:09,2231.504476,2,1,0.999833703,3.708329916,0.619772649,0,2.248167682,0,0,0,0.619772649,0
225,2301.518396,11-12-2015 18:06:19,2241.516741,2,1,0.999833703,3.708815575,0.622553271,0,2.258479797,0,3.24E-05,0,0.622553271,0
226,2311.525185,11-12-2015 18:06:29,2251.52353,2,1,0.999833703,3.709139347,0.625332337,0,2.268787373,0,3.24E-05,0,0.625332337,0
227,2321.5299,11-12-2015 18:06:39,2261.528245,2,1,0.999833703,3.70946312,0.628110839,0,2.279093963,0,0,0,0.628110839,0
228,2331.540529,11-12-2015 18:06:49,2271.538874,2,1,0.999653101,3.709948778,0.630890984,0,2.289407755,0,3.24E-05,0,0.630890984,0
229,2341.54827,11-12-2015 18:06:59,2281.546615,2,1,0.999833703,3.710434437,0.633670335,0,2.299719696,0,3.24E-05,0,0.633670335,0
230,2351.554106,11-12-2015 18:07:09,2291.552451,2,1,0.999833703,3.710758209,0.636449143,0,2.310030749,0,3.24E-05,0,0.636449143,0
231,2361.565735,11-12-2015 18:07:19,2301.56408,2,1,0.999833703,3.711243868,0.639229566,0,2.320348827,0,3.24E-05,0,0.639229566,0
232,2371.573318,11-12-2015 18:07:29,2311.571663,2,1,0.999833703,3.711729527,0.642008859,0,2.330663829,0,9.71E-05,0,0.642008859,0
233,2381.57906,11-12-2015 18:07:39,2321.577405,2,1,0.999653101,3.711891413,0.644787632,0,2.340978026,0,0,0,0.644787632,0
234,2391.58091,11-12-2015 18:07:49,2331.579255,2,1,0.999833703,3.712215185,0.647565314,0,2.351289265,0,0,0,0.647565314,0
235,2401.588595,11-12-2015 18:07:59,2341.58694,2,1,0.999833703,3.71286273,0.650344791,0,2.361608315,0,3.24E-05,0,0.650344791,0
236,2411.593384,11-12-2015 18:08:09,2351.591729,2,1,0.999833703,3.713186502,0.653123616,0,2.371926123,0,3.24E-05,0,0.653123616,0
237,2421.604955,11-12-2015 18:08:19,2361.6033,2,1,1.000194907,3.713672161,0.655904281,0,2.38225185,0,3.24E-05,0,0.655904281,0
238,2431.610708,11-12-2015 18:08:29,2371.609053,2,1,1.000014305,3.713995934,0.658683309,0,2.392572534,0,3.24E-05,0,0.658683309,0
239,2441.617435,11-12-2015 18:08:39,2381.61578,2,1,0.999833703,3.714481592,0.661462633,0,2.402895553,0,3.24E-05,0,0.661462633,0
240,2451.629056,11-12-2015 18:08:49,2391.627401,2,1,0.999833703,3.714805365,0.664243296,0,2.41322468,0,0,0,0.664243296,0
241,2461.634828,11-12-2015 18:08:59,2401.633173,2,1,1.000014305,3.715291023,0.667022369,0,2.423548965,0,6.48E-05,0,0.667022369,0
242,2471.640549,11-12-2015 18:09:09,2411.638894,2,1,0.999653101,3.715776682,0.669801419,0,2.433874373,0,6.48E-05,0,0.669801419,0
243,2481.64928,11-12-2015 18:09:19,2421.647625,2,1,1.000194907,3.716100454,0.672581314,0,2.444204048,0,3.24E-05,0,0.672581314,0
244,2491.653035,11-12-2015 18:09:29,2431.65138,2,1,0.999833703,3.716424227,0.675359852,0,2.454529766,0,3.24E-05,0,0.675359852,0
245,2501.659767,11-12-2015 18:09:39,2441.658112,2,1,1.000194907,3.716909885,0.678139208,0,2.464859723,0,3.24E-05,0,0.678139208,0
246,2511.67239,11-12-2015 18:09:49,2451.670735,2,1,0.999833703,3.717233658,0.680920183,0,2.475196859,0,0,0,0.680920183,0
247,2521.677127,11-12-2015 18:09:59,2461.675472,2,1,1.000014305,3.717881203,0.683698946,0,2.485526897,0,3.24E-05,0,0.683698946,0
248,2531.683914,11-12-2015 18:10:09,2471.682259,2,1,0.999833703,3.718043089,0.686478307,0,2.495860397,0,-3.24E-05,0,0.686478307,0
249,2541.695501,11-12-2015 18:10:19,2481.693846,2,1,0.999833703,3.718528748,0.68925899,0,2.506200015,0,3.24E-05,0,0.68925899,0
250,2551.703158,11-12-2015 18:10:29,2491.701503,2,1,1.000014305,3.71885252,0.692038589,0,2.516536632,0,3.24E-05,0,0.692038589,0
251,2561.708956,11-12-2015 18:10:39,2501.707301,2,1,0.999833703,3.719338179,0.69481768,0,2.526872545,0,0,0,0.69481768,0
252,2571.710789,11-12-2015 18:10:49,2511.709134,2,1,0.999833703,3.719661951,0.697595667,0,2.537205578,0,0,0,0.697595667,0
253,2581.715556,11-12-2015 18:10:59,2521.713901,2,1,1.000014305,3.72014761,0.700374472,0,2.547542851,0,0,0,0.700374472,0
254,2591.720302,11-12-2015 18:11:09,2531.718647,2,1,1.000014305,3.720795155,0.703153286,0,2.557881365,0,6.48E-05,0,0.703153286,0
255,2601.722191,11-12-2015 18:11:19,2541.720536,2,1,0.999833703,3.721118927,0.705931267,0,2.568217979,0,3.24E-05,0,0.705931267,0
256,2611.726944,11-12-2015 18:11:29,2551.725289,2,1,1.000014305,3.721604586,0.708710059,0,2.578558741,0,6.48E-05,0,0.708710059,0
257,2621.731727,11-12-2015 18:11:39,2561.730072,2,1,0.999833703,3.721928358,0.711488832,0,2.588900616,0,0,0,0.711488832,0
258,2631.732574,11-12-2015 18:11:49,2571.730919,2,1,0.999833703,3.722414017,0.714266539,0,2.599239817,0,0,0,0.714266539,0
259,2641.737411,11-12-2015 18:11:59,2581.735756,2,1,0.999833703,3.722899675,0.717045324,0,2.609584202,0,3.24E-05,0,0.717045324,0
260,2651.742189,11-12-2015 18:12:09,2591.740534,2,1,1.000014305,3.723385334,0.719824133,0,2.619929958,0,6.48E-05,0,0.719824133,0
261,2661.753722,11-12-2015 18:12:19,2601.752067,2,1,1.000014305,3.723709106,0.722604822,0,2.630283985,0,0,0,0.722604822,0
262,2671.757515,11-12-2015 18:12:29,2611.75586,2,1,0.999833703,3.724032879,0.725383281,0,2.640630799,0,0,0,0.725383281,0
263,2681.762328,11-12-2015 18:12:39,2621.760674,2,1,0.999833703,3.724680424,0.728162032,0,2.650979982,0,0,0,0.728162032,0
264,2691.772933,11-12-2015 18:12:49,2631.771278,2,1,0.999833703,3.725166082,0.730942404,0,2.66133648,0,3.24E-05,0,0.730942404,0
265,2701.777746,11-12-2015 18:12:59,2641.776091,2,1,1.000014305,3.725651741,0.733721208,0,2.671688332,0,3.24E-05,0,0.733721208,0
266,2711.781526,11-12-2015 18:13:09,2651.779871,2,1,0.999653101,3.725975513,0.736499745,0,2.682040451,0,3.24E-05,0,0.736499745,0
267,2721.794123,11-12-2015 18:13:19,2661.792468,2,1,0.999833703,3.726461172,0.739280713,0,2.692402944,0,6.48E-05,0,0.739280713,0
268,2731.799846,11-12-2015 18:13:29,2671.798191,2,1,1.000014305,3.726946831,0.742059826,0,2.702759736,0,6.48E-05,0,0.742059826,0
269,2741.805595,11-12-2015 18:13:39,2681.80394,2,1,0.999833703,3.727270603,0.74483891,0,2.713117757,0,3.24E-05,0,0.74483891,0
270,2751.815248,11-12-2015 18:13:49,2691.813593,2,1,0.999833703,3.727756262,0.747619079,0,2.723481079,0,0,0,0.747619079,0
271,2761.819037,11-12-2015 18:13:59,2701.817382,2,1,0.999833703,3.72824192,0.750397605,0,2.733839552,0,0,0,0.750397605,0
272,2771.822844,11-12-2015 18:14:09,2711.821189,2,1,0.999833703,3.728727579,0.753176184,0,2.744199509,0,3.24E-05,0,0.753176184,0
273,2781.831554,11-12-2015 18:14:19,2721.8299,2,1,0.999833703,3.729051352,0.755956112,0,2.75456569,0,0,0,0.755956112,0
274,2791.83535,11-12-2015 18:14:29,2731.833695,2,1,0.999833703,3.72953701,0.758734638,0,2.764927439,0,3.24E-05,0,0.758734638,0
275,2801.839151,11-12-2015 18:14:39,2741.837496,2,1,0.999833703,3.730022669,0.761513188,0,2.775290854,0,0,0,0.761513188,0
276,2811.8488,11-12-2015 18:14:49,2751.847145,2,1,0.999833703,3.730508327,0.764293337,0,2.785661587,0,0,0,0.764293337,0
277,2821.852566,11-12-2015 18:14:59,2761.850911,2,1,0.999653101,3.7308321,0.767071854,0,2.796027559,0,0,0,0.767071854,0
278,2831.856398,11-12-2015 18:15:09,2771.854743,2,1,0.999833703,3.731479645,0.769850394,0,2.806394931,0,6.48E-05,0,0.769850394,0
279,2841.867002,11-12-2015 18:15:19,2781.865347,2,1,0.999653101,3.731965303,0.772630796,0,2.816770508,0,0,0,0.772630796,0
280,2851.870836,11-12-2015 18:15:29,2791.869181,2,1,0.999833703,3.732289076,0.775409343,0,2.827140523,0,0,0,0.775409343,0
281,2861.874615,11-12-2015 18:15:39,2801.87296,2,1,0.999833703,3.733098507,0.778187884,0,2.837511872,0,3.24E-05,0,0.778187884,0
282,2871.885262,11-12-2015 18:15:49,2811.883607,2,1,0.999833703,3.733422279,0.780968313,0,2.847891615,0,3.24E-05,0,0.780968313,0
283,2881.889096,11-12-2015 18:15:59,2821.887441,2,1,0.999833703,3.733907938,0.783746836,0,2.858265645,0,6.48E-05,0,0.783746836,0
284,2891.892851,11-12-2015 18:16:09,2831.891196,2,1,0.999833703,3.734393597,0.786525333,0,2.868640881,0,3.24E-05,0,0.786525333,0
285,2901.900631,11-12-2015 18:16:19,2841.898976,2,1,0.999653101,3.734717369,0.789304905,0,2.879021391,0,3.24E-05,0,0.789304905,0
286,2911.904339,11-12-2015 18:16:29,2851.902684,2,1,1.000014305,3.735203028,0.792083388,0,2.889399293,0,0,0,0.792083388,0
287,2921.90817,11-12-2015 18:16:39,2861.906515,2,1,1.000014305,3.735850573,0.79486192,0,2.899778756,0,3.24E-05,0,0.79486192,0
288,2931.918762,11-12-2015 18:16:49,2871.917107,2,1,0.999833703,3.736336231,0.797642294,0,2.910166488,0,3.24E-05,0,0.797642294,0
289,2941.924518,11-12-2015 18:16:59,2881.922863,2,1,1.000014305,3.73682189,0.800421363,0,2.920550734,0,3.24E-05,0,0.800421363,0
290,2951.928307,11-12-2015 18:17:09,2891.926652,2,1,0.999833703,3.737307549,0.803199871,0,2.930934232,0,3.24E-05,0,0.803199871,0
291,2961.937971,11-12-2015 18:17:19,2901.936316,2,1,0.999833703,3.737631321,0.805980007,0,2.941325276,0,-3.24E-05,0,0.805980007,0
292,2971.940807,11-12-2015 18:17:29,2911.939152,2,1,1.000014305,3.738440752,0.808758287,0,2.951710785,0,3.24E-05,0,0.808758287,0
293,2981.944577,11-12-2015 18:17:39,2921.942922,2,1,0.999833703,3.738764524,0.811536816,0,2.962098621,0,0,0,0.811536816,0
294,2991.945452,11-12-2015 18:17:49,2931.943797,2,1,0.999833703,3.739412069,0.814314539,0,2.972484897,0,6.48E-05,0,0.814314539,0
295,3001.949251,11-12-2015 18:17:59,2941.947596,2,1,1.000014305,3.740059614,0.817093101,0,2.982875569,0,6.48E-05,0,0.817093101,0
296,3011.955014,11-12-2015 18:18:09,2951.953359,2,1,1.000014305,3.740545273,0.81987217,0,2.993269682,0,3.24E-05,0,0.81987217,0
297,3021.963692,11-12-2015 18:18:19,2961.962037,2,1,0.999833703,3.741030931,0.822652031,0,3.003668177,0,6.48E-05,0,0.822652031,0
298,3031.967528,11-12-2015 18:18:29,2971.965873,2,1,0.999653101,3.741354704,0.825430565,0,3.014063205,0,-3.24E-05,0,0.825430565,0
299,3041.971329,11-12-2015 18:18:39,2981.969674,2,1,0.999833703,3.742002249,0.828209107,0,3.024459756,0,6.48E-05,0,0.828209107,0
300,3051.981907,11-12-2015 18:18:49,2991.980252,2,1,0.999833703,3.742487907,0.830989493,0,3.034864593,0,3.24E-05,0,0.830989493,0
301,3061.985727,11-12-2015 18:18:59,3001.984072,2,1,0.999833703,3.743135452,0.833767975,0,3.045263844,0,3.24E-05,0,0.833767975,0
302,3071.989568,11-12-2015 18:19:09,3011.987913,2,1,0.999653101,3.743459225,0.836546485,0,3.055664646,0,0,0,0.836546485,0
303,3081.999195,11-12-2015 18:19:19,3021.99754,2,1,0.999833703,3.74410677,0.839326603,0,3.06607298,0,3.24E-05,0,0.839326603,0
304,3092.002971,11-12-2015 18:19:29,3032.001316,2,1,1.000014305,3.744592428,0.842105071,0,3.076476619,0,3.24E-05,0,0.842105071,0
305,3102.006764,11-12-2015 18:19:39,3042.005109,2,1,1.000014305,3.745239973,0.844883541,0,3.086881697,0,3.24E-05,0,0.844883541,0
306,3112.016434,11-12-2015 18:19:49,3052.014779,2,1,0.999833703,3.745725632,0.847663633,0,3.097294453,0,3.24E-05,0,0.847663633,0
307,3122.023133,11-12-2015 18:19:59,3062.021478,2,1,1.000014305,3.746373177,0.85044291,0,3.107705672,0,6.48E-05,0,0.85044291,0
308,3132.026989,11-12-2015 18:20:09,3072.025334,2,1,0.999653101,3.746858835,0.853221417,0,3.118115591,0,3.24E-05,0,0.853221417,0
309,3142.038563,11-12-2015 18:20:19,3082.036908,2,1,1.000194907,3.747344494,0.856002085,0,3.128535122,0,0,0,0.856002085,0
310,3152.042343,11-12-2015 18:20:29,3092.040688,2,1,1.000014305,3.748153925,0.858780563,0,3.138948016,0,9.71E-05,0,0.858780563,0
311,3162.047139,11-12-2015 18:20:39,3102.045484,2,1,0.999833703,3.748639584,0.861559374,0,3.149363789,0,6.48E-05,0,0.861559374,0
312,3172.056775,11-12-2015 18:20:49,3112.05512,2,1,0.999833703,3.749125242,0.864339505,0,3.159786015,0,3.24E-05,0,0.864339505,0
313,3182.060568,11-12-2015 18:20:59,3122.058913,2,1,1.000014305,3.749772787,0.867118039,0,3.170203913,0,3.24E-05,0,0.867118039,0
314,3192.06438,11-12-2015 18:21:09,3132.062725,2,1,0.999833703,3.749934673,0.869896566,0,3.180623174,0,0,0,0.869896566,0
315,3202.073059,11-12-2015 18:21:19,3142.071404,2,1,0.999833703,3.750744104,0.872676411,0,3.191049084,0,3.24E-05,0,0.872676411,0
316,3212.076896,11-12-2015 18:21:29,3152.075241,2,1,0.999833703,3.751553535,0.875454942,0,3.201471675,0,6.48E-05,0,0.875454942,0
317,3222.080679,11-12-2015 18:21:39,3162.079024,2,1,1.000014305,3.75220108,0.878233483,0,3.211895973,0,9.71E-05,0,0.878233483,0
318,3232.090353,11-12-2015 18:21:49,3172.088698,2,1,0.999653101,3.752524853,0.881013627,0,3.222327869,0,3.24E-05,0,0.881013627,0
319,3242.094224,11-12-2015 18:21:59,3182.092569,2,1,0.999833703,3.753172159,0.883792153,0,3.232755342,0,6.47E-05,0,0.883792153,0
320,3252.097931,11-12-2015 18:22:09,3192.096276,2,1,1.000014305,3.75398159,0.88657061,0,3.243184236,0,6.48E-05,0,0.88657061,0
321,3262.108522,11-12-2015 18:22:19,3202.106867,2,1,1.000014305,3.754305363,0.889351001,0,3.253622111,0,0,0,0.889351001,0
322,3272.112341,11-12-2015 18:22:29,3212.110686,2,1,0.999653101,3.754952908,0.892129525,0,3.264054636,0,3.24E-05,0,0.892129525,0
323,3282.117093,11-12-2015 18:22:39,3222.115438,2,1,1.000014305,3.755600452,0.894908251,0,3.274489481,0,0,0,0.894908251,0
324,3292.126789,11-12-2015 18:22:49,3232.125134,2,1,0.999653101,3.756086111,0.89768838,0,3.284931388,0,0,0,0.89768838,0
325,3302.130549,11-12-2015 18:22:59,3242.128894,2,1,1.000014305,3.756895542,0.90046686,0,3.295368828,0,3.24E-05,0,0.90046686,0
326,3312.13435,11-12-2015 18:23:09,3252.132695,2,1,0.999833703,3.757543087,0.903245355,0,3.305808061,0,3.24E-05,0,0.903245355,0
327,3322.145941,11-12-2015 18:23:19,3262.144286,2,1,0.999833703,3.758190632,0.906026015,0,3.316257132,0,6.48E-05,0,0.906026015,0
328,3332.150701,11-12-2015 18:23:29,3272.149046,2,1,1.000014305,3.758838177,0.908804771,0,3.326700862,0,9.71E-05,0,0.908804771,0
329,3342.154502,11-12-2015 18:23:39,3282.152847,2,1,0.999833703,3.759323835,0.911583267,0,3.33714541,0,3.24E-05,0,0.911583267,0
330,3352.163207,11-12-2015 18:23:49,3292.161552,2,1,1.000014305,3.760133266,0.914363106,0,3.347596815,0,3.24E-05,0,0.914363106,0
331,3362.166985,11-12-2015 18:23:59,3302.16533,2,1,1.000014305,3.760618925,0.917141587,0,3.358044746,0,6.48E-05,0,0.917141587,0
332,3372.170827,11-12-2015 18:24:09,3312.169172,2,1,0.999833703,3.76126647,0.919920083,0,3.36849461,0,3.24E-05,0,0.919920083,0
333,3382.181453,11-12-2015 18:24:19,3322.179798,2,1,0.999653101,3.761752129,0.922700456,0,3.378953359,0,-3.24E-05,0,0.922700456,0
334,3392.185274,11-12-2015 18:24:29,3332.18362,2,1,1.000014305,3.762723446,0.925478969,0,3.389406987,0,6.48E-05,0,0.925478969,0
335,3402.189083,11-12-2015 18:24:39,3342.187428,2,1,0.999833703,3.763370991,0.928257486,0,3.399862397,0,6.48E-05,0,0.928257486,0
336,3412.200637,11-12-2015 18:24:49,3352.198982,2,1,1.000014305,3.764018536,0.931038168,0,3.41032788,0,6.48E-05,0,0.931038168,0
337,3422.204423,11-12-2015 18:24:59,3362.202768,2,1,0.999833703,3.76466608,0.933816668,0,3.420786997,0,6.48E-05,0,0.933816668,0
338,3432.209283,11-12-2015 18:25:09,3372.207628,2,1,1.000014305,3.765313625,0.93659545,0,3.431249095,0,6.48E-05,0,0.93659545,0
339,3442.218874,11-12-2015 18:25:19,3382.217219,2,1,0.999833703,3.76596117,0.939375556,0,3.441717996,0,3.24E-05,0,0.939375556,0
340,3452.222659,11-12-2015 18:25:29,3392.221004,2,1,0.999653101,3.766608715,0.942154041,0,3.452182786,0,0,0,0.942154041,0
341,3462.226473,11-12-2015 18:25:39,3402.224818,2,1,0.999653101,3.767418146,0.944932575,0,3.462649708,0,6.48E-05,0,0.944932575,0
342,3472.235127,11-12-2015 18:25:49,3412.233472,2,1,0.999653101,3.767903805,0.94771247,0,3.473123708,0,0,0,0.94771247,0
343,3482.238929,11-12-2015 18:25:59,3422.237274,2,1,1.000014305,3.768875122,0.950490991,0,3.483594494,0,6.48E-05,0,0.950490991,0
344,3492.242712,11-12-2015 18:26:09,3432.241057,2,1,0.999833703,3.769360781,0.953269513,0,3.494067274,0,0,0,0.953269513,0
345,3502.252397,11-12-2015 18:26:19,3442.250742,2,1,1.000014305,3.770332098,0.956049655,0,3.504548219,0,3.24E-05,0,0.956049655,0
346,3512.256169,11-12-2015 18:26:29,3452.254514,2,1,0.999833703,3.771141529,0.95882817,0,3.515024875,0,9.71E-05,0,0.95882817,0
347,3522.259991,11-12-2015 18:26:39,3462.258336,2,1,0.999833703,3.771789074,0.961606717,0,3.525503838,0,0,0,0.961606717,0
348,3532.269624,11-12-2015 18:26:49,3472.267969,2,1,0.999653101,3.772436619,0.964386845,0,3.535990854,0,3.24E-05,0,0.964386845,0
349,3542.273504,11-12-2015 18:26:59,3482.271849,2,1,0.999833703,3.77324605,0.967165376,0,3.54647391,0,6.48E-05,0,0.967165376,0
350,3552.277215,11-12-2015 18:27:09,3492.27556,2,1,0.999833703,3.774055481,0.969943854,0,3.556958857,0,9.71E-05,0,0.969943854,0
351,3562.285895,11-12-2015 18:27:19,3502.28424,2,1,0.999653101,3.774703026,0.972723709,0,3.567451131,0,0,0,0.972723709,0
352,3572.289738,11-12-2015 18:27:29,3512.288083,2,1,0.999833703,3.775512457,0.975502194,0,3.577940404,0,3.24E-05,0,0.975502194,0
353,3582.293513,11-12-2015 18:27:39,3522.291858,2,1,0.999833703,3.776321888,0.978280619,0,3.588431516,0,6.48E-05,0,0.978280619,0
