Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),SoC(%),AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,,C-dC,,SoC
152,1572.031095,11-11-2015 14:48:44,1512.014704,2,1,0.999833703,3.692141294,0.41993679,0,1.52231353,0,0,0,0.47993679,0,,,0.41993679,,22.8879372
153,1582.046613,11-11-2015 14:48:54,1522.030221,2,1,1.000014305,3.692788839,0.42271841,0,1.532584572,0,6.48E-05,0,0.48271841,0,,,0.42271841,,23.02292764
154,1592.062128,11-11-2015 14:49:04,1532.045737,2,1,0.999833703,3.692950726,0.425500026,0,1.542856478,0,3.24E-05,0,0.485500026,0,,,0.425500026,,23.15791789
155,1602.077635,11-11-2015 14:49:14,1542.061243,2,1,0.999833703,3.693274498,0.42828167,0,1.553129449,0,6.48E-05,0,0.48828167,0,,,0.42828167,,23.2929095
156,1612.093173,11-11-2015 14:49:24,1552.076782,2,1,1.000014305,3.693760157,0.431063282,0,1.563403361,0,3.24E-05,0,0.491063282,0,,,0.431063282,,23.42789955
157,1622.108176,11-11-2015 14:49:34,1562.091784,2,1,0.999833703,3.693922043,0.433840544,0,1.573662211,0,3.24E-05,0,0.493840544,0,,,0.433840544,,23.56267851
158,1632.108584,11-11-2015 14:49:44,1572.092193,2,1,0.999833703,3.694245815,0.436622151,0,1.583938071,0,3.24E-05,0,0.496622151,0,,,0.436622151,,23.69766832
159,1642.124114,11-11-2015 14:49:54,1582.107723,2,1,0.999653101,3.694731474,0.439403812,0,1.594215166,0,3.24E-05,0,0.499403812,0,,,0.439403812,,23.83266075
160,1652.139587,11-11-2015 14:50:04,1592.123195,2,1,0.999653101,3.695055246,0.442185417,0,1.604493088,0,0,0,0.502185417,0,,,0.442185417,,23.96765047
161,1662.155159,11-11-2015 14:50:14,1602.138768,2,1,0.999833703,3.695540905,0.444967051,0,1.614772028,0,3.24E-05,0,0.504967051,0,,,0.444967051,,24.10264159
162,1672.170626,11-11-2015 14:50:24,1612.154235,2,1,0.999833703,3.695864677,0.447748696,0,1.62505201,0,3.24E-05,0,0.507748696,0,,,0.447748696,,24.23763325
163,1682.186344,11-11-2015 14:50:34,1622.169953,2,1,0.999472499,3.69618845,0.450530395,0,1.635333222,0,3.24E-05,0,0.510530395,0,,,0.450530395,,24.37262753
164,1692.20107,11-11-2015 14:50:44,1632.184679,2,1,0.999833703,3.696350336,0.453307664,0,1.645599026,0,0,0,0.513307664,0,,,0.453307664,,24.50740682
165,1702.201383,11-11-2015 14:50:54,1642.184992,2,1,0.999833703,3.696835995,0.456089226,0,1.655881658,0,0,0,0.516089226,0,,,0.456089226,,24.64239445
166,1712.201457,11-11-2015 14:51:04,1652.185066,2,1,0.999833703,3.697159767,0.458866571,0,1.66614965,0,3.24E-05,0,0.518866571,0,,,0.458866571,,24.77717743
167,1722.216993,11-11-2015 14:51:14,1662.200602,2,1,1.000014305,3.697645426,0.461648219,0,1.676434526,0,3.24E-05,0,0.521648219,0,,,0.461648219,,24.91216923
168,1732.232469,11-11-2015 14:51:24,1672.216078,2,1,0.999833703,3.697969198,0.464429875,0,1.686720391,0,3.24E-05,0,0.524429875,0,,,0.464429875,,25.04716142
169,1742.248022,11-11-2015 14:51:34,1682.231631,2,1,0.999833703,3.698292971,0.46721155,0,1.697007116,0,6.48E-05,0,0.52721155,0,,,0.46721155,,25.18215454
170,1752.263521,11-11-2015 14:51:44,1692.24713,2,1,1.000014305,3.698778629,0.469993204,0,1.707294739,0,6.48E-05,0,0.529993204,0,,,0.469993204,,25.31714663
171,1762.278545,11-11-2015 14:51:54,1702.262154,2,1,0.999833703,3.698940516,0.472770502,0,1.717567339,0,6.48E-05,0,0.532770502,0,,,0.472770502,,25.45192733
172,1772.294549,11-11-2015 14:52:04,1712.278158,2,1,1.000014305,3.699264288,0.47555648,0,1.727873055,0,3.24E-05,0,0.53555648,0,,,0.47555648,,25.58712926
173,1782.310053,11-11-2015 14:52:14,1722.293661,2,1,0.999833703,3.69958806,0.478338071,0,1.738163421,0,0,0,0.538338071,0,,,0.478338071,,25.7221183
174,1792.325593,11-11-2015 14:52:24,1732.309202,2,1,0.999833703,3.700073719,0.48111975,0,1.748455144,0,3.24E-05,0,0.54111975,0,,,0.48111975,,25.85711161
175,1802.340793,11-11-2015 14:52:34,1742.324402,2,1,0.999653101,3.700235605,0.483897037,0,1.758731599,0,0,0,0.543897037,0,,,0.483897037,,25.99189177
176,1812.356726,11-11-2015 14:52:44,1752.340335,2,1,0.999833703,3.700721264,0.486683035,0,1.769041162,0,6.48E-05,0,0.546683035,0,,,0.486683035,,26.12709468
177,1822.372171,11-11-2015 14:52:54,1762.35578,2,1,0.999653101,3.701045036,0.489464664,0,1.779335508,0,3.24E-05,0,0.549464664,0,,,0.489464664,,26.26208556
178,1832.387627,11-11-2015 14:53:04,1772.371236,2,1,0.999833703,3.701368809,0.492246326,0,1.789631019,0,0,0,0.552246326,0,,,0.492246326,,26.39707804
179,1842.403154,11-11-2015 14:53:14,1782.386763,2,1,0.999833703,3.701530695,0.495027994,0,1.799927553,0,-3.24E-05,0,0.555027994,0,,,0.495027994,,26.53207082
180,1852.418726,11-11-2015 14:53:24,1792.402334,2,1,0.999833703,3.702016354,0.497809666,0,1.810225035,0,0,0,0.557809666,0,,,0.497809666,,26.66706378
181,1862.434181,11-11-2015 14:53:34,1802.41779,2,1,0.999833703,3.702502012,0.500591284,0,1.820523325,0,9.71E-05,0,0.560591284,0,,,0.500591284,,26.80205413
182,1872.449745,11-11-2015 14:53:44,1812.433354,2,1,0.999833703,3.702825785,0.503372976,0,1.830822901,0,3.24E-05,0,0.563372976,0,,,0.503372976,,26.93704807
183,1882.46524,11-11-2015 14:53:54,1822.448849,2,1,0.999653101,3.702987671,0.506154583,0,1.841123116,0,3.24E-05,0,0.566154583,0,,,0.506154583,,27.07203788
184,1892.480735,11-11-2015 14:54:04,1832.464344,2,1,0.999833703,3.703635216,0.508936165,0,1.851424101,0,9.71E-05,0,0.568936165,0,,,0.508936165,,27.20702648
185,1902.496221,11-11-2015 14:54:14,1842.47983,2,1,1.000014305,3.703958988,0.511717771,0,1.861726261,0,6.48E-05,0,0.571717771,0,,,0.511717771,,27.34201625
186,1912.511762,11-11-2015 14:54:24,1852.495371,2,1,0.999653101,3.704282761,0.514499421,0,1.872029575,0,3.24E-05,0,0.574499421,0,,,0.514499421,,27.47700814
187,1922.527294,11-11-2015 14:54:34,1862.510903,2,1,0.999833703,3.704606533,0.517281035,0,1.882333719,0,3.24E-05,0,0.577281035,0,,,0.517281035,,27.6119983
188,1932.542795,11-11-2015 14:54:44,1872.526404,2,1,0.999833703,3.704930305,0.520062684,0,1.892639001,0,0,0,0.580062684,0,,,0.520062684,,27.74699015
189,1942.558351,11-11-2015 14:54:54,1882.541959,2,1,1.000014305,3.705415964,0.522844312,0,1.902945208,0,6.48E-05,0,0.582844312,0,,,0.522844312,,27.88198098
190,1952.573866,11-11-2015 14:55:04,1892.557475,2,1,1.000014305,3.70557785,0.525625962,0,1.913252543,0,0,0,0.585625962,0,,,0.525625962,,28.01697288
191,1962.589052,11-11-2015 14:55:15,1902.572661,2,1,0.999833703,3.705901623,0.528407523,0,1.923560444,0,3.24E-05,0,0.588407523,0,,,0.528407523,,28.15196046
192,1972.589312,11-11-2015 14:55:25,1912.57292,2,1,1.000014305,3.706225395,0.531184914,0,1.933853917,0,3.24E-05,0,0.591184914,0,,,0.531184914,,28.28674567
193,1982.60479,11-11-2015 14:55:35,1922.588399,2,1,0.999833703,3.706711054,0.533966513,0,1.94416406,0,0,0,0.593966513,0,,,0.533966513,,28.4217351
194,1992.619789,11-11-2015 14:55:45,1932.603398,2,1,0.999833703,3.707196712,0.536743794,0,1.954459187,0,6.48E-05,0,0.596743794,0,,,0.536743794,,28.55651497
195,2002.62009,11-11-2015 14:55:55,1942.603699,2,1,0.999833703,3.707520485,0.53952534,0,1.964771136,0,6.48E-05,0,0.59952534,0,,,0.53952534,,28.69150183
196,2012.635656,11-11-2015 14:56:05,1952.619265,2,1,0.999653101,3.707844257,0.542306746,0,1.975083532,0,3.24E-05,0,0.602306746,0,,,0.542306746,,28.82648189
197,2022.651171,11-11-2015 14:56:15,1962.63478,2,1,0.999833703,3.708329916,0.545088122,0,1.985396847,0,3.24E-05,0,0.605088122,0,,,0.545088122,,28.96146049
198,2032.666216,11-11-2015 14:56:25,1972.649825,2,1,0.999833703,3.708491802,0.547869379,0,1.995710623,0,3.24E-05,0,0.607869379,0,,,0.547869379,,29.09643332
199,2042.682222,11-11-2015 14:56:35,1982.665831,2,1,0.999472499,3.708977461,0.550650911,0,2.006026376,0,3.24E-05,0,0.610650911,0,,,0.550650911,,29.23141949
200,2052.697719,11-11-2015 14:56:45,1992.681328,2,1,0.999833703,3.709301233,0.553432311,0,2.016342803,0,3.24E-05,0,0.613432311,0,,,0.553432311,,29.36639926
201,2062.713283,11-11-2015 14:56:55,2002.696892,2,1,0.999833703,3.709625006,0.556213728,0,2.026660309,0,3.24E-05,0,0.616213728,0,,,0.556213728,,29.50137985
202,2072.728754,11-11-2015 14:57:05,2012.712363,2,1,0.999833703,3.710110664,0.5589951,0,2.036978719,0,6.46E-05,0,0.6189951,0,,,0.5589951,,29.63635826
203,2082.744312,11-11-2015 14:57:15,2022.727921,2,1,0.999833703,3.710434437,0.561776505,0,2.047298313,0,3.24E-05,0,0.621776505,0,,,0.561776505,,29.77133827
204,2092.759507,11-11-2015 14:57:25,2032.743116,2,1,0.999833703,3.710758209,0.564557821,0,2.057618595,0,0,0,0.624557821,0,,,0.564557821,,29.90631396
205,2102.775431,11-11-2015 14:57:35,2042.75904,2,1,1.000014305,3.711081982,0.567339318,0,2.067940476,0,3.24E-05,0,0.627339318,0,,,0.567339318,,30.04129843
206,2112.790356,11-11-2015 14:57:45,2052.773965,2,1,0.999833703,3.71156764,0.57011636,0,2.078246913,0,6.48E-05,0,0.63011636,0,,,0.57011636,,30.17606671
207,2122.79078,11-11-2015 14:57:55,2062.774389,2,1,1.000014305,3.712053299,0.572897742,0,2.088570571,0,6.48E-05,0,0.632897742,0,,,0.572897742,,30.3110456
208,2132.806274,11-11-2015 14:58:05,2072.789883,2,1,0.999833703,3.712215185,0.575679101,0,2.098895177,0,3.24E-05,0,0.635679101,0,,,0.575679101,,30.44602338
209,2142.821749,11-11-2015 14:58:15,2082.805358,2,1,0.999653101,3.712538958,0.578460477,0,2.109220973,0,0,0,0.638460477,0,,,0.578460477,,30.58100198
210,2152.837268,11-11-2015 14:58:25,2092.820877,2,1,0.999833703,3.713186502,0.581237536,0,2.119531832,0,6.48E-05,0,0.641237536,0,,,0.581237536,,30.71577108
211,2162.852835,11-11-2015 14:58:35,2102.836444,2,1,0.999833703,3.713348389,0.584023274,0,2.129875982,0,3.24E-05,0,0.644023274,0,,,0.584023274,,30.85096137
212,2172.867817,11-11-2015 14:58:45,2112.851426,2,1,0.999653101,3.713834047,0.586739453,0,2.139962742,0,6.48E-05,0,0.646739453,0,,,0.586739453,,30.982776
213,2182.868292,11-11-2015 14:58:55,2122.851901,2,1,0.999653101,3.71415782,0.589581683,0,2.150518719,0,3.24E-05,0,0.649581683,0,,,0.589581683,,31.12070781
214,2192.883205,11-11-2015 14:59:05,2132.866814,2,1,0.999833703,3.714643478,0.592358751,0,2.160833852,0,3.24E-05,0,0.652358751,0,,,0.592358751,,31.25547735
215,2202.898496,11-11-2015 14:59:15,2142.882105,2,1,0.999472499,3.714805365,0.595083675,0,2.170956341,0,0,0,0.655083675,0,,,0.595083675,,31.38771637
216,2212.898621,11-11-2015 14:59:25,2152.882229,2,1,1.000014305,3.715614796,0.597917163,0,2.181483208,0,9.71E-05,0,0.657917163,0,,,0.597917163,,31.52522394
217,2222.913899,11-11-2015 14:59:35,2162.897508,2,1,0.999833703,3.715614796,0.60061178,0,2.191495197,0,0,0,0.66061178,0,,,0.60061178,,31.65599218
218,2232.914546,11-11-2015 14:59:45,2172.898155,2,1,0.999653101,3.716100454,0.603479958,0,2.202153174,0,3.24E-05,0,0.663479958,0,,,0.603479958,,31.79518323
219,2242.930083,11-11-2015 14:59:55,2182.913691,2,1,0.999833703,3.716586113,0.606261392,0,2.212489872,0,3.24E-05,0,0.666261392,0,,,0.606261392,,31.93016465
220,2252.945499,11-11-2015 15:00:05,2192.929107,2,1,1.000014305,3.717071772,0.609042801,0,2.222827701,0,0,0,0.669042801,0,,,0.609042801,,32.06514485
221,2262.961098,11-11-2015 15:00:15,2202.944707,2,1,0.999653101,3.717395544,0.611824223,0,2.233166685,0,3.24E-05,0,0.671824223,0,,,0.611824223,,32.20012569
222,2272.976407,11-11-2015 15:00:25,2212.960016,2,1,0.999653101,3.717719316,0.614605578,0,2.24350648,0,3.24E-05,0,0.674605578,0,,,0.614605578,,32.33510327
223,2282.976476,11-11-2015 15:00:35,2222.960085,2,1,0.999833703,3.718204975,0.617382719,0,2.253831814,0,6.48E-05,0,0.677382719,0,,,0.617382719,,32.46987635
224,2292.992007,11-11-2015 15:00:45,2232.975616,2,1,0.999653101,3.718690634,0.620164135,0,2.264174141,0,6.48E-05,0,0.680164135,0,,,0.620164135,,32.6048569
225,2303.007443,11-11-2015 15:00:55,2242.991052,2,1,0.999653101,3.71885252,0.622945516,0,2.274517324,0,3.24E-05,0,0.682945516,0,,,0.622945516,,32.73983574
226,2313.023037,11-11-2015 15:01:05,2253.006646,2,1,0.999653101,3.719176292,0.625726981,0,2.284861929,0,0,0,0.685726981,0,,,0.625726981,,32.87481866
227,2323.038346,11-11-2015 15:01:15,2263.021955,2,1,0.999833703,3.719661951,0.62850835,0,2.295207418,0,0,0,0.68850835,0,,,0.62850835,,33.00979693
228,2333.038456,11-11-2015 15:01:25,2273.022065,2,1,1.000014305,3.720309496,0.631285526,0,2.305538454,0,6.48E-05,0,0.691285526,0,,,0.631285526,,33.14457171
229,2343.053994,11-11-2015 15:01:35,2283.037603,2,1,0.999653101,3.720633268,0.634066971,0,2.315886556,0,6.48E-05,0,0.694066971,0,,,0.634066971,,33.27955366
230,2353.068985,11-11-2015 15:01:45,2293.052594,2,1,0.999833703,3.720957041,0.636844083,0,2.326219697,0,0,0,0.696844083,0,,,0.636844083,,33.41432533
231,2363.084999,11-11-2015 15:01:55,2303.068608,2,1,0.999833703,3.721442699,0.63962985,0,2.336586136,0,6.48E-05,0,0.69962985,0,,,0.63962985,,33.54951703
232,2373.100034,11-11-2015 15:02:05,2313.083643,2,1,0.999653101,3.721766472,0.642406919,0,2.346921326,0,0,0,0.702406919,0,,,0.642406919,,33.68428661
233,2383.100397,11-11-2015 15:02:15,2323.084006,2,1,0.999833703,3.722414017,0.645188366,0,2.357274074,0,6.48E-05,0,0.705188366,0,,,0.645188366,,33.81926866
234,2393.115932,11-11-2015 15:02:25,2333.099541,2,1,0.999833703,3.722737789,0.647969841,0,2.367628047,0,6.48E-05,0,0.707969841,0,,,0.647969841,,33.95425207
235,2403.131322,11-11-2015 15:02:35,2343.114931,2,1,0.999833703,3.723223448,0.650751241,0,2.37798291,0,6.48E-05,0,0.710751241,0,,,0.650751241,,34.08923184
236,2413.146977,11-11-2015 15:02:45,2353.130585,2,1,0.999833703,3.72354722,0.653532708,0,2.388339235,0,3.24E-05,0,0.713532708,0,,,0.653532708,,34.22421485
237,2423.162454,11-11-2015 15:02:55,2363.146063,2,1,0.999833703,3.723870993,0.656314119,0,2.398696507,0,3.24E-05,0,0.716314119,0,,,0.656314119,,34.35919516
238,2433.178033,11-11-2015 15:03:05,2373.161642,2,1,0.999653101,3.724518538,0.659095564,0,2.409055056,0,9.71E-05,0,0.719095564,0,,,0.659095564,,34.49417711
239,2443.193466,11-11-2015 15:03:15,2383.177075,2,1,0.999833703,3.725004196,0.661876983,0,2.419414797,0,9.71E-05,0,0.721876983,0,,,0.661876983,,34.6291578
240,2453.209018,11-11-2015 15:03:25,2393.192627,2,1,0.999653101,3.725166082,0.664658422,0,2.429775759,0,0,0,0.724658422,0,,,0.664658422,,34.76413946
241,2463.224335,11-11-2015 15:03:35,2403.207944,2,1,0.999833703,3.725489855,0.667439771,0,2.440137525,0,-3.24E-05,0,0.727439771,0,,,0.667439771,,34.89911675
242,2473.240025,11-11-2015 15:03:45,2413.223634,2,1,1.000014305,3.7261374,0.670221255,0,2.450501047,0,3.24E-05,0,0.730221255,0,,,0.670221255,,35.03410059
243,2483.255559,11-11-2015 15:03:55,2423.239168,2,1,0.999653101,3.726299286,0.67300269,0,2.460865583,0,3.24E-05,0,0.73300269,0,,,0.67300269,,35.16908206
244,2493.270976,11-11-2015 15:04:05,2433.254585,2,1,0.999833703,3.727108717,0.675784084,0,2.47123117,0,9.71E-05,0,0.735784084,0,,,0.675784084,,35.30406154
245,2503.286579,11-11-2015 15:04:15,2443.270188,2,1,0.999833703,3.727270603,0.678565583,0,2.481598453,0,0,0,0.738565583,0,,,0.678565583,,35.43904611
246,2513.302144,11-11-2015 15:04:25,2453.285753,2,1,0.999653101,3.727918148,0.681347052,0,2.49196681,0,6.48E-05,0,0.741347052,0,,,0.681347052,,35.57402922
247,2523.317612,11-11-2015 15:04:35,2463.301221,2,1,1.000014305,3.72824192,0.684128491,0,2.502336275,0,3.24E-05,0,0.744128491,0,,,0.684128491,,35.70901088
248,2533.333152,11-11-2015 15:04:45,2473.316761,2,1,0.999833703,3.728889465,0.686905615,0,2.512690962,0,3.24E-05,0,0.746905615,0,,,0.686905615,,35.84378314
249,2543.348749,11-11-2015 15:04:55,2483.332358,2,1,0.999833703,3.729051352,0.68969144,0,2.523079208,0,3.24E-05,0,0.74969144,0,,,0.68969144,,35.97897765
250,2553.364197,11-11-2015 15:05:05,2493.347806,2,1,0.999653101,3.72953701,0.692472881,0,2.533451944,0,3.24E-05,0,0.752472881,0,,,0.692472881,,36.11395941
251,2563.379683,11-11-2015 15:05:15,2503.363292,2,1,0.999833703,3.730184555,0.695254332,0,2.543826261,0,3.24E-05,0,0.755254332,0,,,0.695254332,,36.24894165
252,2573.395231,11-11-2015 15:05:25,2513.37884,2,1,0.999833703,3.730508327,0.698035803,0,2.554201923,0,0,0,0.758035803,0,,,0.698035803,,36.38392486
253,2583.410542,11-11-2015 15:05:35,2523.394151,2,1,0.999833703,3.730993986,0.70081718,0,2.564578478,0,6.48E-05,0,0.76081718,0,,,0.70081718,,36.51890351
254,2593.426225,11-11-2015 15:05:45,2533.409833,2,1,0.999833703,3.731317759,0.703598693,0,2.574956871,0,3.24E-05,0,0.763598693,0,,,0.703598693,,36.65388876
255,2603.44179,11-11-2015 15:05:55,2543.425398,2,1,0.999653101,3.731641531,0.706380137,0,2.585336218,0,0,0,0.766380137,0,,,0.706380137,,36.78887067
256,2613.457086,11-11-2015 15:06:05,2553.440695,2,1,0.999653101,3.732450962,0.7091615,0,2.595716542,0,6.48E-05,0,0.7691615,0,,,0.7091615,,36.92384864
257,2623.472804,11-11-2015 15:06:15,2563.456413,2,1,0.999653101,3.732774734,0.711942981,0,2.606098688,0,6.48E-05,0,0.771942981,0,,,0.711942981,,37.05883234
258,2633.488291,11-11-2015 15:06:25,2573.4719,2,1,0.999833703,3.733260393,0.714724387,0,2.616481802,0,3.24E-05,0,0.774724387,0,,,0.714724387,,37.1938124
259,2643.503816,11-11-2015 15:06:35,2583.487425,2,1,0.999833703,3.733907938,0.717505808,0,2.626866335,0,6.48E-05,0,0.777505808,0,,,0.717505808,,37.32879318
260,2653.519352,11-11-2015 15:06:45,2593.502961,2,1,0.999653101,3.734069824,0.720287252,0,2.637252301,0,0,0,0.780287252,0,,,0.720287252,,37.46377508
261,2663.53485,11-11-2015 15:06:55,2603.518459,2,1,0.999653101,3.734717369,0.723068647,0,2.647639258,0,6.48E-05,0,0.783068647,0,,,0.723068647,,37.59875461
262,2673.550366,11-11-2015 15:07:05,2613.533975,2,1,0.999653101,3.735203028,0.725850054,0,2.658027679,0,6.48E-05,0,0.785850054,0,,,0.725850054,,37.73373472
263,2683.565835,11-11-2015 15:07:15,2623.549444,2,1,1.000014305,3.735688686,0.728631489,0,2.668417576,0,9.68E-05,0,0.788631489,0,,,0.728631489,,37.86871618
264,2693.581416,11-11-2015 15:07:26,2633.565025,2,1,0.999833703,3.736174345,0.731412928,0,2.678808772,0,6.48E-05,0,0.791412928,0,,,0.731412928,,38.00369784
265,2703.596715,11-11-2015 15:07:36,2643.580323,2,1,0.999653101,3.736660004,0.734194299,0,2.689201111,0,6.48E-05,0,0.794194299,0,,,0.734194299,,38.1386762
266,2713.59674,11-11-2015 15:07:46,2653.580349,2,1,0.999833703,3.737145662,0.736971414,0,2.699578835,0,3.24E-05,0,0.796971414,0,,,0.736971414,,38.27344802
267,2723.61253,11-11-2015 15:07:56,2663.596146,2,1,0.999653101,3.737631321,0.739752904,0,2.709974324,0,3.24E-05,0,0.799752904,0,,,0.739752904,,38.40843216
268,2733.627865,11-11-2015 15:08:06,2673.611474,2,1,0.999472499,3.737955093,0.742534284,0,2.720370791,0,0,0,0.802534284,0,,,0.742534284,,38.54341095
269,2743.643316,11-11-2015 15:08:16,2683.626925,2,1,0.999833703,3.738602638,0.745315672,0,2.730768603,0,3.24E-05,0,0.805315672,0,,,0.745315672,,38.67839014
270,2753.658298,11-11-2015 15:08:26,2693.641907,2,1,0.999833703,3.739250183,0.748092749,0,2.741151774,0,6.48E-05,0,0.808092749,0,,,0.748092749,,38.81316011
271,2763.674424,11-11-2015 15:08:36,2703.658033,2,1,0.999653101,3.739573956,0.750878507,0,2.751568672,0,6.48E-05,0,0.810878507,0,,,0.750878507,,38.94835137
272,2773.689791,11-11-2015 15:08:46,2713.673399,2,1,0.999653101,3.740059614,0.753659899,0,2.761970556,0,3.24E-05,0,0.813659899,0,,,0.753659899,,39.08333075
273,2783.689802,11-11-2015 15:08:56,2723.673411,2,1,0.999653101,3.740545273,0.756437,0,2.772357848,0,3.24E-05,0,0.816437,0,,,0.756437,,39.21810189
274,2793.705304,11-11-2015 15:09:06,2733.688913,2,1,0.999833703,3.741030931,0.759218418,0,2.782762706,0,3.24E-05,0,0.819218418,0,,,0.759218418,,39.35308253
275,2803.720831,11-11-2015 15:09:16,2743.70444,2,1,0.999653101,3.74151659,0.761999819,0,2.793168964,0,3.24E-05,0,0.821999819,0,,,0.761999819,,39.48806235
276,2813.736321,11-11-2015 15:09:26,2753.71993,2,1,0.999653101,3.742002249,0.764781217,0,2.803576635,0,3.24E-05,0,0.824781217,0,,,0.764781217,,39.62304202
277,2823.751651,11-11-2015 15:09:36,2763.73526,2,1,0.999653101,3.742649794,0.767562613,0,2.813985701,0,3.24E-05,0,0.827562613,0,,,0.767562613,,39.75802159
278,2833.751699,11-11-2015 15:09:46,2773.735307,2,1,0.999833703,3.743135452,0.770339714,0,2.82438017,0,3.23E-05,0,0.830339714,0,,,0.770339714,,39.89279273
279,2843.767261,11-11-2015 15:09:56,2783.750869,2,1,0.999653101,3.743621111,0.77312108,0,2.834792066,0,3.24E-05,0,0.83312108,0,,,0.77312108,,40.02777085
280,2853.782282,11-11-2015 15:10:06,2793.765891,2,1,0.999653101,3.744268656,0.77589816,0,2.845189391,0,3.24E-05,0,0.83589816,0,,,0.77589816,,40.16254097
281,2863.782715,11-11-2015 15:10:16,2803.766324,2,1,0.999653101,3.744754314,0.778679578,0,2.855604382,0,9.71E-05,0,0.838679578,0,,,0.778679578,,40.29752161
282,2873.798219,11-11-2015 15:10:26,2813.781828,2,1,0.999833703,3.745401859,0.781460976,0,2.866020756,0,9.71E-05,0,0.841460976,0,,,0.781460976,,40.43250128
283,2883.813693,11-11-2015 15:10:36,2823.797302,2,1,0.999833703,3.745725632,0.784242377,0,2.876438699,0,3.24E-05,0,0.844242377,0,,,0.784242377,,40.56748109
284,2893.829366,11-11-2015 15:10:46,2833.812975,2,1,0.999833703,3.746373177,0.787019441,0,2.88684186,0,6.48E-05,0,0.847019441,0,,,0.787019441,,40.70225044
285,2903.844847,11-11-2015 15:10:56,2843.828456,2,1,0.999833703,3.747020721,0.789805261,0,2.897279402,0,3.24E-05,0,0.849805261,0,,,0.789805261,,40.83744471
286,2913.859735,11-11-2015 15:11:06,2853.843344,2,1,0.999653101,3.74750638,0.792582327,0,2.907685547,0,6.48E-05,0,0.852582327,0,,,0.792582327,,40.97221415
287,2923.86021,11-11-2015 15:11:16,2863.843819,2,1,1.000014305,3.748153925,0.795363786,0,2.918109732,0,6.48E-05,0,0.855363786,0,,,0.795363786,,41.10719678
288,2933.875678,11-11-2015 15:11:26,2873.859287,2,1,0.999833703,3.748639584,0.798145196,0,2.928535312,0,6.48E-05,0,0.858145196,0,,,0.798145196,,41.24217703
289,2943.890907,11-11-2015 15:11:36,2883.874516,2,1,0.999833703,3.748963356,0.800926528,0,2.938962091,0,3.24E-05,0,0.860926528,0,,,0.800926528,,41.3771535
290,2953.891064,11-11-2015 15:11:46,2893.874672,2,1,0.999653101,3.749610901,0.803703704,0,2.949374931,0,6.48E-05,0,0.863703704,0,,,0.803703704,,41.51192828
291,2963.906571,11-11-2015 15:11:56,2903.890179,2,1,0.999653101,3.75009656,0.806485164,0,2.959805192,0,3.24E-05,0,0.866485164,0,,,0.806485164,,41.64691096
